order_id,supplier_name,supplier_id,product_id,product_name,quantity,unit_cost,order_date,expected_delivery,actual_delivery,transport_mode,weight_kg_total
PO-000527,NordicSupply AS,SUP-005,PRD-00028,Premium Ground Coffee 250g,240,7.64,2024-03-23,2024-04-02,2024-04-04,ROAD,443.52
PO-000528,NordicSupply AS,SUP-005,PRD-00028,Premium Ground Coffee 250g,240,7.78,2024-04-20,2024-04-29,2024-05-01,ROAD,443.52
PO-000529,NordicSupply AS,SUP-005,PRD-00028,Premium Ground Coffee 250g,240,7.73,2024-05-24,2024-06-02,2024-06-05,ROAD,443.52
PO-000530,NordicSupply AS,SUP-005,PRD-00028,Premium Ground Coffee 250g,288,8.02,2024-06-19,2024-06-27,2024-06-28,ROAD,532.22
PO-000531,NordicSupply AS,SUP-005,PRD-98378,Premium Ground Coffee 250g,288,7.72,2024-07-16,2024-07-27,2024-07-28,ROAD,532.22
PO-000532,NordicSupply AS,SUP-005,PRD-00028,Premium Ground Coffee 250g,288,8.21,2024-08-18,2024-09-04,2024-09-07,ROAD,532.22
PO-000533,NordicSupply AS,SUP-005,PRD-00028,Premium Ground Coffee 250g,240,7.98,2024-09-12,2024-09-25,2024-09-28,ROAD,443.52
PO-000534,NordicSupply AS,SUP-005,PRD-00028,Premium Ground Coffee 250g,288,8.0,2024-10-13,2024-10-24,2024-10-24,ROAD,532.22
PO-000535,NordicSupply AS,SUP-005,PRD-00028,Premium Ground Coffee 250g,336,7.87,2024-11-09,2024-11-17,2024-11-18,ROAD,620.93
PO-000536,NordicSupply AS,SUP-005,PRD-00028,Premium Ground Coffee 250g,384,7.75,2024-12-05,2024-12-15,2024-12-17,ROAD,709.63
PO-000537,NordicSupply AS,SUP-005,PRD-00028,Premium Ground Coffee 250g,192,7.78,2025-01-02,2025-01-13,2025-01-14,ROAD,354.82
PO-000538,NordicSupply AS,SUP-005,PRD-00028,Premium Ground Coffee 250g,192,7.73,2025-01-28,2025-02-05,2025-02-07,ROAD,354.82
PO-000539,NordicSupply AS,SUP-005,PRD-00028,Premium Ground Coffee 250g,192,7.53,2025-02-22,2025-03-03,2025-03-04,ROAD,354.82
PO-000540,NordicSupply AS,SUP-005,PRD-00028,Premium Ground Coffee 250g,240,7.54,2025-03-25,2025-04-03,2025-04-06,ROAD,443.52
PO-000541,NordicSupply AS,SUP-005,PRD-00028,Premium Ground Coffee 250g,240,7.83,2025-04-29,2025-05-08,2025-05-09,ROAD,443.52
PO-000542,NordicSupply,SUP-005,PRD-00028,Premium Ground Coffee 250g,240,7.73,2025-05-27,2025-06-04,2025-06-06,ROAD,443.52
PO-000543,NORDICSUPPLY,SUP-005,PRD-00028,Premium Ground Coffee 250g,288,7.86,2025-06-22,2025-06-30,2025-06-30,ROAD,532.22
PO-000544,NordicSupply AS,SUP-005,PRD-00028,Premium Ground Coffee 250g,288,7.65,2025-07-17,2025-07-28,2025-07-30,ROAD,532.22
PO-000545,NordicSupply AS,SUP-005,PRD-00028,Premium Ground Coffee 250g,288,7.88,2025-08-18,2025-08-28,2025-08-31,ROAD,532.22
PO-000546,NordicSupply AS,SUP-005,PRD-00028,Premium Ground Coffee 250g,240,7.83,2025-09-22,2025-09-30,2025-10-03,ROAD,443.52
PO-000547,NordicSupply AS,SUP-005,PRD-00028,Premium Ground Coffee 250g,288,7.95,2025-10-25,2025-11-09,2025-11-10,ROAD,532.22
PO-000548,NordicSupply AS,SUP-005,PRD-00028,Premium Ground Coffee 250g,336,7.59,2025-11-27,2025-12-07,2025-12-06,ROAD,620.93
PO-000549,EuroFast GmbH,SUP-002,PRD-00029,English Breakfast Tea 80-Pack,192,3.66,2024-01-21,2024-01-30,2024-02-01,ROAD,118.66
PO-000550,EuroFast GmbH,SUP-002,PRD-00029,English Breakfast Tea 80-Pack,240,3.71,2024-03-26,2024-04-05,2024-04-05,ROAD,148.32
PO-000551,EuroFast GmbH,SUP-002,PRD-00029,English Breakfast Tea 80-Pack,264,3.88,2024-05-24,2024-05-31,2024-06-03,ROAD,163.15
PO-000552,EuroFast GmbH,SUP-002,PRD-00029,English Breakfast Tea 80-Pack,288,3.67,2024-07-23,2024-08-01,2024-08-03,ROAD,177.98
PO-000553,EuroFast GmbH,SUP-002,PRD-00029,English Breakfast Tea 80-Pack,264,3.7,2024-09-24,2024-10-01,2024-10-03,ROAD,163.15
PO-000554,EuroFast GmbH,SUP-002,PRD-00029,English Breakfast Tea 80-Pack,360,3.64,2024-11-24,2024-12-02,2024-12-01,ROAD,222.48
PO-000555,EuroFast GmbH,SUP-002,PRD-00029,English Breakfast Tea 80-Pack,192,3.66,2025-01-20,2025-01-27,2025-01-28,ROAD,118.66
PO-000556,EuroFast GmbH,SUP-002,PRD-00029,English Breakfast Tea 80-Pack,240,3.81,2025-03-22,2025-03-31,2025-03-30,ROAD,148.32
PO-000557,EuroFast GmbH,SUP-002,PRD-00029,English Breakfast Tea 80-Pack,264,3.74,2025-05-18,2025-05-26,2025-05-25,ROAD,163.15
PO-000558,EuroFast GmbH,SUP-002,PRD-00029,English Breakfast Tea 80-Pack,288,3.52,2025-07-20,2025-07-31,2025-08-03,ROAD,177.98
PO-000559,EuroFast GmbH,SUP-002,PRD-00029,English Breakfast Tea 80-Pack,264,3.62,2025-09-15,2025-09-22,2025-09-23,ROAD,163.15
PO-000560,EuroFast GmbH,SUP-002,PRD-00029,English Breakfast Tea 80-Pack,360,3.6,2025-11-09,2025-11-19,2025-11-20,ROAD,222.48
PO-000561,BritGoods Ltd,SUP-001,PRD-00030,Instant Hot Chocolate 400g,192,7.45,2024-01-25,2024-01-28,2024-01-30,ROAD,70.66
PO-000562,BritGoods Ltd,SUP-001,PRD-00030,Instant Hot Chocolate 400g,216,7.24,2024-02-20,2024-02-23,2024-02-25,ROAD,79.49
PO-000563,BritGoods Ltd,SUP-001,PRD-00030,Instant Hot Chocolate 400g,240,7.15,2024-03-24,2024-03-27,2024-03-28,,88.32
PO-000564,BritGoods Ltd,SUP-001,PRD-00030,Instant Hot Chocolate 400g,264,7.45,2024-04-27,2024-05-01,2024-05-03,ROAD,97.15
PO-000565,BritGoods Ltd,SUP-001,PRD-00030,Instant Hot Chocolate 400g,264,7.04,2024-05-23,2024-05-28,2024-05-30,ROAD,97.15
PO-000566,BritGoods Ltd,SUP-001,PRD-00030,Instant Hot Chocolate 400g,288,7.49,2024-06-27,2024-07-01,2024-07-03,ROAD,105.98
PO-000567,BritGoods Ltd,SUP-001,PRD-00030,Instant Hot Chocolate 400g,288,7.34,2024-07-28,2024-08-01,2024-08-02,ROAD,105.98
PO-000568,BritGoods Ltd,SUP-001,PRD-00030,Instant Hot Chocolate 400g,288,7.22,2024-08-26,2024-08-29,2024-08-29,ROAD,105.98
PO-000569,BritGoods Ltd,SUP-001,PRD-00030,Instant Hot Chocolate 400g,264,7.59,2024-09-30,2024-10-03,2024-10-05,ROAD,97.15
PO-000570,BritGoods Ltd,SUP-001,PRD-00030,Instant Hot Chocolate 400g,288,7.47,2024-10-25,2024-10-28,2024-10-30,ROAD,105.98
PO-000571,BritGoods Ltd,SUP-001,PRD-00030,Instant Hot Chocolate 400g,360,7.37,2024-11-24,2024-11-27,2024-11-29,ROAD,132.48
PO-000572,BritGoods Ltd,SUP-001,PRD-00030,Instant Hot Chocolate 400g,408,7.08,2024-12-23,2024-12-27,2024-12-30,ROAD,150.14
PO-000573,BritGoods Ltd,SUP-001,PRD-00030,Instant Hot Chocolate 400g,192,7.2,18/01/25,2025-01-23,2025-01-24,ROAD,70.66
PO-000574,BritGoods Ltd,SUP-001,PRD-00030,Instant Hot Chocolate 400g,216,7.26,2025-02-15,2025-02-18,2025-02-19,ROAD,79.49
PO-000575,BritGoods Ltd,SUP-001,PRD-00030,Instant Hot Chocolate 400g,240,7.26,2025-03-15,2025-03-18,2025-03-17,ROAD,88.32
PO-000576,BritGoods Ltd,SUP-001,PRD-00030,Instant Hot Chocolate 400g,264,7.28,2025-04-10,2025-04-15,2025-04-15,ROAD,97.15
PO-000577,BritGoods Ltd,SUP-001,PRD-00030,Instant Hot Chocolate 400g,264,7.53,2025-05-05,2025-05-08,2025-05-09,ROAD,97.15
PO-000578,BritGoods Ltd,SUP-001,PRD-00030,Instant Hot Chocolate 400g,288,7.18,2025-06-04,2025-06-10,2025-06-13,ROAD,105.98
PO-000579,BritGoods Ltd,SUP-001,PRD-00030,Instant Hot Chocolate 400g,288,7.37,2025-07-06,2025-07-09,2025-07-11,ROAD,105.98
PO-000580,BritGoods Ltd,SUP-001,PRD-00030,Instant Hot Chocolate 400g,288,7.32,2025-08-05,2025-08-08,2025-08-09,ROAD,105.98
PO-000581,BritGoods Ltd,SUP-001,PRD-00030,Instant Hot Chocolate 400g,264,7.52,2025-09-08,2025-09-11,2025-09-10,ROAD,97.15
PO-000582,BritGoods Ltd,SUP-001,PRD-00030,Instant Hot Chocolate 400g,288,7.39,2025-10-12,2025-10-15,2025-10-15,ROAD,105.98
PO-000583,BritGoods Ltd,SUP-001,PRD-00030,Instant Hot Chocolate 400g,360,7.53,2025-11-09,2025-11-14,2025-11-17,ROAD,132.48
PO-000584,BritGoods Ltd,SUP-001,PRD-00030,Instant Hot Chocolate 400g,408,7.22,2025-12-06,2025-12-10,2025-12-12,ROAD,150.14
PO-000585,NordicSupply AS,SUP-005,PRD-00031,Organic Honey 340g,216,5.61,2024-01-25,2024-02-03,2024-02-04,ROAD,321.62
PO-000586,NordicSupply AS,SUP-005,PRD-00031,Organic Honey 340g,264,5.68,2024-03-10,2024-03-22,2024-03-21,ROAD,393.1
PO-000587,NordicSupply AS,SUP-005,PRD-00031,Organic Honey 340g,264,5.48,2024-04-28,2024-05-07,2024-05-10,ROAD,393.1
PO-000588,NordicSupply AS,SUP-005,PRD-00031,Organic Honey 340g,312,5.49,2024-06-10,2024-06-21,2024-06-23,ROAD,464.57
PO-000589,NordicSupply AS,SUP-005,PRD-00031,Organic Honey 340g,312,5.63,2024-07-24,2024-08-06,2024-08-07,ROAD,464.57
PO-000590,NordicSupply AS,SUP-005,PRD-00031,Organic Honey 340g,288,5.46,05/09/2024,2024-09-17,2024-09-16,ROAD,428.83
PO-000591,NordicSupply AS,SUP-005,PRD-00031,Organic Honey 340g,312,5.47,2024-10-19,2024-10-29,2024-11-01,ROAD,464.57
PO-000592,NordicSupply AS,SUP-005,PRD-00031,Organic Honey 340g,432,5.68,2024-12-05,2024-12-16,2024-12-16,ROAD,643.25
PO-000593,NordicSupply AS,SUP-005,PRD-00031,Organic Honey 340g,216,5.37,2025-01-21,2025-02-01,2025-01-31,ROAD,321.62
PO-000594,NordicSupply AS,SUP-005,PRD-00031,Organic Honey 340g,264,5.45,2025-03-05,2025-03-14,2025-03-17,,393.1
PO-000595,NordicSupply AS,SUP-005,PRD-00031,Organic Honey 340g,264,5.57,2025-04-18,2025-04-30,2025-04-30,ROAD,393.1
PO-000596,NORDICSUPPLY,SUP-005,PRD-00031,Organic Honey 340g,288,5.43,2025-05-31,2025-06-12,2025-06-13,ROAD,428.83
PO-000597,NordicSupply AS,SUP-005,PRD-00031,Organic Honey 340g,312,5.45,2025-07-13,2025-07-21,2025-07-20,ROAD,464.57
PO-000598,NordicSupply AS,SUP-005,PRD-00031,Organic Honey 340g,312,5.62,2025-08-25,2025-09-05,2025-09-04,ROAD,464.57
PO-000599,NordicSupply AS,SUP-005,PRD-00031,Organic Honey 340g,312,5.58,2025-10-08,2025-10-19,2025-10-20,ROAD,464.57
PO-000600,NordicSupply AS,SUP-005,PRD-00031,Organic Honey 340g,384,5.45,2025-11-21,2025-11-30,2025-12-01,ROAD,571.78
PO-000601,NordicSupply AS,SUP-005,PRD-00032,Extra Virgin Olive Oil 500ml,432,1.59,2024-01-31,2024-02-10,2024-02-12,ROAD,844.13
PO-000602,NordicSupply AS,SUP-005,PRD-00032,Extra Virgin Olive Oil 500ml,528,1.61,2024-04-05,2024-04-16,2024-04-16,ROAD,1031.71
PO-000603,NordicSupply AS,SUP-005,PRD-00032,Extra Virgin Olive Oil 500ml,576,1.58,2024-06-01,2024-06-15,2024-06-16,ROAD,1125.5
PO-000604,NordicSupply AS,SUP-005,PRD-00032,Extra Virgin Olive Oil 500ml,624,1.58,2024-07-28,2024-08-10,2024-08-09,ROAD,1219.3
PO-000605,NordicSupply AS,SUP-005,PRD-00032,Extra Virgin Olive Oil 500ml,624,1.57,2024-10-01,2024-10-13,2024-10-15,ROAD,1219.3
PO-000606,NordicSupply AS,SUP-005,PRD-00032,Extra Virgin Olive Oil 500ml,864,1.59,2024-12-01,2024-12-11,2024-12-14,ROAD,1688.26
PO-000607,NordicSupply AS,SUP-005,PRD-00032,Extra Virgin Olive Oil 500ml,432,1.6,2025-02-02,2025-02-14,2025-02-17,ROAD,844.13
PO-000608,Nordic Supply A/S,SUP-005,PRD-00032,Extra Virgin Olive Oil 500ml,528,1.59,2025-03-31,2025-04-09,2025-04-08,ROAD,1031.71
PO-000609,NordicSupply AS,SUP-005,PRD-00032,Extra Virgin Olive Oil 500ml,576,1.68,2025-05-30,2025-06-10,2025-06-12,,1125.5
PO-000610,NordicSupply AS,SUP-005,PRD-00032,Extra Virgin Olive Oil 500ml,576,1.58,2025-08-02,2025-08-10,2025-08-09,ROAD,1125.5
PO-000611,NordicSupply AS,SUP-005,PRD-00032,Extra Virgin Olive Oil 500ml,624,1.51,01/10/2025,2025-10-13,2025-10-16,ROAD,1219.3
PO-000612,NordicSupply AS,SUP-005,PRD-00032,Extra Virgin Olive Oil 500ml,768,1.57,2025-11-25,2025-12-11,2025-12-10,ROAD,1500.67
PO-000613,BritGoods Ltd,SUP-001,PRD-00033,Apple Cider Vinegar 500ml,200,8.09,2024-01-10,2024-01-15,2024-01-16,ROAD,360.6
PO-000614,BritGoods Ltd,SUP-001,PRD-00033,Apple Cider Vinegar 500ml,200,8.4,2024-02-09,2024-02-12,2024-02-12,ROAD,360.6
PO-000615,BritGoods Ltd,SUP-001,PRD-00033,Apple Cider Vinegar 500ml,200,8.7,2024-03-07,2024-03-11,2024-03-12,ROAD,360.6
PO-000616,BritGoods Ltd,SUP-001,PRD-00033,Apple Cider Vinegar 500ml,200,8.56,2024-04-09,2024-04-13,2024-04-13,ROAD,360.6
PO-000617,Brit Goods Limited,SUP-001,PRD-00033,Apple Cider Vinegar 500ml,200,8.43,2024-05-06,2024-05-09,2024-05-10,ROAD,360.6
PO-000618,BritGoods Ltd,SUP-001,PRD-00033,Apple Cider Vinegar 500ml,300,8.57,2024-06-09,2024-06-15,2024-06-18,ROAD,540.9
PO-000619,BritGoods Ltd,SUP-001,PRD-00033,Apple Cider Vinegar 500ml,300,8.58,2024-07-12,2024-07-16,2024-07-16,ROAD,540.9
PO-000620,BritGoods Ltd,SUP-001,PRD-00033,Apple Cider Vinegar 500ml,300,8.54,2024-08-10,2024-08-13,2024-08-14,ROAD,540.9
PO-000621,BritGoods Ltd,SUP-001,PRD-00033,Apple Cider Vinegar 500ml,200,8.85,2024-09-04,2024-09-07,2024-09-06,ROAD,360.6
PO-000622,BritGoods Ltd,SUP-001,PRD-00033,Apple Cider Vinegar 500ml,300,8.48,2024-10-01,2024-10-04,2024-10-06,ROAD,540.9
PO-000623,BritGoods Ltd,SUP-001,PRD-00033,Apple Cider Vinegar 500ml,300,8.75,2024-10-31,2024-11-04,2024-11-05,ROAD,540.9
PO-000624,Brit Goods Limited,SUP-001,PRD-00033,Apple Cider Vinegar 500ml,400,8.4,2024-12-03,2024-12-06,2024-12-07,ROAD,721.2
PO-000625,BritGoods Ltd,SUP-001,PRD-00033,Apple Cider Vinegar 500ml,200,8.69,2025-01-04,2025-01-08,2025-01-09,ROAD,360.6
PO-000626,BritGoods Ltd,SUP-001,PRD-00033,Apple Cider Vinegar 500ml,200,8.39,2025-02-07,2025-02-14,2025-02-17,ROAD,360.6
PO-000627,BritGoods Ltd,SUP-001,PRD-00033,Apple Cider Vinegar 500ml,200,8.89,2025-03-09,2025-03-13,2025-03-13,ROAD,360.6
PO-000628,BritGoods Ltd,SUP-001,PRD-00033,Apple Cider Vinegar 500ml,200,8.32,2025-04-12,2025-04-16,2025-04-19,ROAD,360.6
PO-000629,BritGoods Ltd,SUP-001,PRD-00033,Apple Cider Vinegar 500ml,200,8.52,2025-05-08,2025-05-13,2025-05-13,ROAD,360.6
PO-000630,BritGoods Ltd,SUP-001,PRD-00033,Apple Cider Vinegar 500ml,300,8.64,2025-06-08,2025-06-11,2025-06-11,ROAD,540.9
PO-000631,BritGoods Ltd,SUP-001,PRD-00033,Apple Cider Vinegar 500ml,300,8.43,2025-07-11,2025-07-16,2025-07-15,ROAD,540.9
PO-000632,BritGoods Ltd,SUP-001,PRD-00033,Apple Cider Vinegar 500ml,300,8.24,2025-08-08,2025-08-13,2025-08-13,ROAD,540.9
PO-000633,BritGoods Ltd,SUP-001,PRD-00033,Apple Cider Vinegar 500ml,200,8.39,2025-09-10,2025-09-17,2025-09-19,ROAD,360.6
PO-000634,BritGoods Ltd,SUP-001,PRD-00033,Apple Cider Vinegar 500ml,300,8.33,2025-10-11,2025-10-16,2025-10-15,ROAD,540.9
PO-000635,BritGoods Ltd,SUP-001,PRD-00033,Apple Cider Vinegar 500ml,300,8.64,2025-11-15,2025-11-18,2025-11-20,ROAD,540.9
PO-000636,Brit Goods Limited,SUP-001,PRD-00033,Apple Cider Vinegar 500ml,400,8.38,2025-12-11,2025-12-16,2025-12-16,ROAD,721.2
PO-000637,MedTrade SRL,SUP-006,PRD-00034,Protein Granola 500g,246,2.55,2024-01-26,2024-02-07,2024-02-07,ROAD,183.76
PO-000638,MedTrade SRL,SUP-006,PRD-00034,Protein Granola 500g,300,2.64,2024-03-28,2024-04-12,2024-04-12,ROAD,224.1
PO-000639,MedTrade SRL,SUP-006,PRD-00034,Protein Granola 500g,330,2.62,2024-05-22,2024-06-02,2024-06-04,ROAD,246.51
PO-000640,MedTrade Srl,SUP-006,PRD-00034,Protein Granola 500g,360,2.54,2024-07-16,2024-07-29,2024-08-01,ROAD,268.92
PO-000641,Med Trade S.R.L.,SUP-006,PRD-00034,Protein Granola 500g,330,2.58,2024-09-17,2024-09-27,2024-09-27,ROAD,246.51
PO-000642,MedTrade SRL,SUP-006,PRD-00034,Protein Granola 500g,444,2.58,2024-11-18,2024-12-01,2024-12-03,ROAD,331.67
PO-000643,MedTrade SRL,SUP-006,PRD-00034,Protein Granola 500g,246,2.5,2025-01-16,2025-01-26,2025-01-28,ROAD,183.76
PO-000644,MedTrade SRL,SUP-006,PRD-00034,Protein Granola 500g,300,2.65,03/15/2025,2025-04-02,2025-04-05,ROAD,224.1
PO-000645,MedTrade SRL,SUP-006,PRD-00034,Protein Granola 500g,330,2.54,2025-05-13,2025-05-29,2025-05-28,ROAD,246.51
PO-000646,MedTrade SRL,SUP-006,PRD-00034,Protein Granola 500g,360,2.5,2025-07-08,2025-07-22,2025-07-24,ROAD,268.92
PO-000647,MedTrade SRL,SUP-006,PRD-00034,Protein Granola 500g,330,2.56,2025-09-05,2025-09-18,2025-09-18,ROAD,246.51
PO-000648,MedTrade SRL,SUP-006,PRD-00034,Protein Granola 500g,444,2.53,2025-11-04,2025-11-16,2025-11-15,ROAD,331.67
PO-000649,MedTrade SRL,SUP-006,PRD-00034,Protein Granola 500g,492,2.57,2025-12-31,2026-01-14,2026-01-16,ROAD,367.52
PO-000650,MedTrade SRL,SUP-006,PRD-00035,Mixed Nuts 200g,168,8.93,2024-01-16,2024-01-30,2024-01-31,ROAD,131.54
PO-000651,MedTrade SRL,SUP-006,PRD-00035,Mixed Nuts 200g,192,8.58,2024-02-12,2024-02-25,2024-02-24,ROAD,150.34
PO-000652,MedTrade SRL,SUP-006,PRD-00035,Mixed Nuts 200g,216,9.17,2024-03-16,2024-03-30,2024-03-29,ROAD,169.13
PO-000653,MedTrade SRL,SUP-006,PRD-00035,Mixed Nuts 200g,216,8.77,2024-04-18,2024-05-01,2024-05-04,ROAD,169.13
PO-000654,MedTrade SRL,SUP-006,PRD-00035,Mixed Nuts 200g,240,8.84,2024-05-16,2024-05-27,2024-05-27,ROAD,187.92
PO-000655,MedTrade SRL,SUP-006,PRD-00035,Mixed Nuts 200g,240,8.82,2024-06-19,2024-06-29,2024-07-01,ROAD,187.92
PO-000656,MedTrade SRL,SUP-006,PRD-00035,Mixed Nuts 200g,264,8.77,2024-07-14,2024-07-24,2024-07-24,ROAD,206.71
PO-000657,MedTrade SRL,SUP-006,PRD-00035,Mixed Nuts 200g,240,8.93,2024-08-15,2024-08-30,2024-08-29,ROAD,187.92
PO-000658,MedTrade SRL,SUP-006,PRD-00035,Mixed Nuts 200g,240,8.95,2024-09-09,2024-09-19,2024-09-22,ROAD,187.92
PO-000659,MEDTRADE,SUP-006,PRD-00035,Mixed Nuts 200g,264,9.2,2024-10-11,2024-10-24,2024-10-25,ROAD,206.71
PO-000660,MedTrade SRL,SUP-006,PRD-00035,Mixed Nuts 200g,312,9.04,2024-11-12,2024-11-23,2024-11-26,ROAD,244.3
PO-000661,MedTrade SRL,SUP-006,PRD-00035,Mixed Nuts 200g,360,9.01,2024-12-14,2024-12-27,2024-12-30,ROAD,281.88
PO-000662,MedTrade Srl,SUP-006,PRD-00035,Mixed Nuts 200g,168,8.97,2025-01-09,2025-01-24,2025-01-26,ROAD,131.54
PO-000663,MedTrade SRL,SUP-006,PRD-00035,Mixed Nuts 200g,192,9.23,2025-02-09,2025-02-22,2025-02-22,ROAD,150.34
PO-000664,MedTrade SRL,SUP-006,PRD-00035,Mixed Nuts 200g,216,8.64,2025-03-08,2025-03-20,2025-03-21,ROAD,169.13
PO-000665,MedTrade SRL,SUP-006,PRD-00035,Mixed Nuts 200g,216,8.89,2025-04-11,2025-04-26,2025-04-28,ROAD,169.13
PO-000666,MedTrade SRL,SUP-006,PRD-00035,Mixed Nuts 200g,240,8.78,2025-05-08,2025-05-22,2025-05-25,ROAD,187.92
PO-000667,MedTrade SRL,SUP-006,PRD-00035,Mixed Nuts 200g,240,8.9,2025-06-09,2025-06-23,2025-06-25,ROAD,187.92
PO-000668,MedTrade SRL,SUP-006,PRD-00035,Mixed Nuts 200g,264,8.62,2025-07-05,2025-07-18,2025-07-19,ROAD,206.71
PO-000669,MedTrade SRL,SUP-006,PRD-00035,Mixed Nuts 200g,240,9.18,2025-08-06,2025-08-17,2025-08-17,ROAD,187.92
PO-000670,MedTrade SRL,SUP-006,PRD-00035,Mixed Nuts 200g,240,8.72,2025-09-03,2025-09-14,2025-09-14,ROAD,187.92
PO-000671,MedTrade SRL,SUP-006,PRD-00035,Mixed Nuts 200g,264,8.86,2025-10-08,2025-10-18,2025-10-18,ROAD,206.71
PO-000672,MedTrade SRL,SUP-006,PRD-00035,Mixed Nuts 200g,312,8.92,2025-11-06,2025-11-21,2025-11-20,ROAD,244.3
PO-000673,MedTrade SRL,SUP-006,PRD-00035,Mixed Nuts 200g,360,9.39,2025-12-02,2025-12-13,2025-12-16,ROAD,281.88
PO-000674,MedTrade SRL,SUP-006,PRD-00035,Mixed Nuts 200g,360,9.0,2025-12-30,2026-01-12,2026-01-15,ROAD,281.88
PO-000675,EuroFast GmbH,SUP-002,PRD-00036,Herbal Tea Variety 40-Pack,204,6.22,2024-01-11,2024-01-19,2024-01-20,ROAD,284.17
PO-000676,EuroFast GmbH,SUP-002,PRD-00036,Herbal Tea Variety 40-Pack,216,6.17,2024-02-21,2024-02-29,2024-02-29,ROAD,300.89
PO-000677,EuroFast GmbH,SUP-002,PRD-00036,Herbal Tea Variety 40-Pack,258,6.16,07/04/24,2024-04-15,2024-04-17,ROAD,359.39
PO-000678,EuroFast GmbH,SUP-002,PRD-00036,Herbal Tea Variety 40-Pack,276,6.06,2024-05-24,2024-05-31,2024-06-01,ROAD,384.47
PO-000679,EuroFast GmbH,SUP-002,PRD-00036,Herbal Tea Variety 40-Pack,300,6.35,2024-07-13,2024-07-24,2024-07-23,ROAD,417.9
PO-000680,EuroFast GmbH,SUP-002,PRD-00036,Herbal Tea Variety 40-Pack,288,6.34,2024-08-25,2024-09-04,2024-09-06,,401.18
PO-000681,EuroFast GmbH,SUP-002,PRD-00036,Herbal Tea Variety 40-Pack,300,6.35,2024-10-05,2024-10-13,2024-10-15,ROAD,417.9
PO-000682,EuroFast GmbH,SUP-002,PRD-00036,Herbal Tea Variety 40-Pack,366,6.04,2024-11-16,2024-11-25,2024-11-26,ROAD,509.84
PO-000683,EuroFast GmbH,SUP-002,PRD-00036,Herbal Tea Variety 40-Pack,204,6.27,2025-01-05,2025-01-15,2025-01-14,ROAD,284.17
PO-000684,EuroFast GmbH,SUP-002,PRD-00036,Herbal Tea Variety 40-Pack,216,6.01,2025-02-18,2025-02-27,2025-02-27,ROAD,300.89
PO-000685,EuroFast GmbH,SUP-002,PRD-00036,Herbal Tea Variety 40-Pack,258,6.31,2025-04-05,2025-04-13,2025-04-12,ROAD,359.39
PO-000686,EuroFast GmbH,SUP-002,PRD-00036,Herbal Tea Variety 40-Pack,276,6.09,2025-05-17,2025-05-26,2025-05-26,ROAD,384.47
PO-000687,EuroFast GmbH,SUP-002,PRD-00036,Herbal Tea Variety 40-Pack,300,6.31,2025-07-02,2025-07-12,2025-07-14,ROAD,417.9
PO-000688,EuroFast GmbH,SUP-002,PRD-00036,Herbal Tea Variety 40-Pack,288,6.34,18/08/2025,2025-08-26,2025-08-28,ROAD,401.18
PO-000689,EuroFast GmbH,SUP-002,PRD-00036,Herbal Tea Variety 40-Pack,300,6.24,2025-10-03,2025-10-11,2025-10-13,ROAD,417.9
PO-000690,EuroFast GmbH,SUP-002,PRD-00036,Herbal Tea Variety 40-Pack,366,6.15,2025-11-19,2025-11-29,2025-12-01,ROAD,509.84
PO-000691,MedTrade SRL,SUP-006,PRD-00037,Sparkling Water 12x500ml,200,6.09,2024-01-16,2024-01-30,2024-01-29,ROAD,370.6
PO-000692,MedTrade SRL,SUP-006,PRD-00037,Sparkling Water 12x500ml,200,6.01,2024-02-29,2024-03-16,2024-03-15,ROAD,370.6
PO-000693,MedTrade SRL,SUP-006,PRD-00037,Sparkling Water 12x500ml,300,6.0,2024-04-17,2024-04-29,2024-04-28,ROAD,555.9
PO-000694,MedTrade SRL,SUP-006,PRD-00037,Sparkling Water 12x500ml,300,6.18,2024-06-05,2024-06-16,2024-06-18,ROAD,555.9
PO-000695,MedTrade SRL,SUP-006,PRD-00037,Sparkling Water 12x500ml,300,6.24,2024-07-22,2024-08-01,2024-08-03,ROAD,555.9
PO-000696,MedTrade SRL,SUP-006,PRD-00037,Sparkling Water 12x500ml,300,6.06,2024-09-02,2024-09-14,2024-09-17,ROAD,555.9
PO-000697,MedTrade SRL,SUP-006,PRD-00037,Sparkling Water 12x500ml,300,6.0,2024-10-12,2024-10-23,2024-10-22,ROAD,555.9
PO-000698,MedTrade SRL,SUP-006,PRD-00037,Sparkling Water 12x500ml,400,6.05,2024-11-25,2024-12-08,2024-12-11,ROAD,741.2
PO-000699,MedTrade Srl,SUP-006,PRD-00037,Sparkling Water 12x500ml,200,6.22,2025-01-11,2025-01-27,2025-01-27,ROAD,370.6
PO-000700,MedTrade SRL,SUP-006,PRD-00037,Sparkling Water 12x500ml,300,6.0,2025-03-01,2025-03-17,2025-03-18,ROAD,555.9
PO-000701,MedTrade SRL,SUP-006,PRD-00037,Sparkling Water 12x500ml,300,6.1,2025-04-14,2025-04-24,2025-04-26,ROAD,555.9
PO-000702,MedTrade SRL,SUP-006,PRD-00037,Sparkling Water 12x500ml,300,6.31,2025-05-28,2025-06-18,2025-06-18,ROAD,555.9
PO-000703,MedTrade SRL,SUP-006,PRD-00037,Sparkling Water 12x500ml,300,5.91,2025-07-09,2025-07-19,2025-07-21,,555.9
