order_id,DateKey,YearMonth,Year,MonthNumber,product_id,supplier_id,supplier_name,warehouse_id,category_name,abc_class,region,country_of_origin,quantity_ordered,unit_cost_gbp,total_cost_gbp,lead_time_days,transport_mode,weight_kg_total,is_urgent_order,order_status,lead_time_performance
PO-000388,20241215,2024-12,2024,12,PRD-00021,SUP-005,NordicSupply AS,WH-002,Personal Care,A,EUROPEAN,Sweden,264,10.16,2682.24,8,ROAD,134.9,False,DELIVERED,On Time
PO-000389,20250117,2025-01,2025,1,PRD-00021,SUP-005,NordicSupply AS,WH-003,Personal Care,A,EUROPEAN,Sweden,120,10.27,1232.4,11,ROAD,61.32,False,DELIVERED,On Time
PO-000390,20250220,2025-02,2025,2,PRD-00021,SUP-005,NordicSupply AS,WH-002,Personal Care,A,EUROPEAN,Sweden,144,9.73,1401.12,11,ROAD,73.58,False,DELIVERED,On Time
PO-000391,20250317,2025-03,2025,3,PRD-00021,SUP-005,NordicSupply AS,WH-002,Personal Care,A,EUROPEAN,Sweden,144,9.99,1438.56,9,ROAD,73.58,False,DELIVERED,On Time
PO-000392,20250416,2025-04,2025,4,PRD-00021,SUP-005,NordicSupply AS,WH-001,Personal Care,A,EUROPEAN,Sweden,168,10.16,1706.88,11,ROAD,85.85,False,DELIVERED,On Time
PO-000393,20250517,2025-05,2025,5,PRD-00021,SUP-005,NordicSupply AS,WH-002,Personal Care,A,EUROPEAN,Sweden,168,9.93,1668.24,11,ROAD,85.85,False,DELIVERED,On Time
PO-000394,20250612,2025-06,2025,6,PRD-00021,SUP-005,NordicSupply AS,WH-003,Personal Care,A,EUROPEAN,Sweden,168,10.11,1698.48,9,ROAD,85.85,False,DELIVERED,On Time
PO-000395,20250709,2025-07,2025,7,PRD-00021,SUP-005,NordicSupply AS,WH-002,Personal Care,A,EUROPEAN,Sweden,192,9.68,1858.56,13,ROAD,98.11,False,DELIVERED,Slightly Late (<5d)
PO-000396,20250806,2025-08,2025,8,PRD-00021,SUP-005,NordicSupply AS,WH-001,Personal Care,A,EUROPEAN,Sweden,168,10.15,1705.2,10,ROAD,85.85,False,DELIVERED,On Time
PO-000397,20250904,2025-09,2025,9,PRD-00021,SUP-005,NordicSupply AS,WH-002,Personal Care,A,EUROPEAN,Sweden,168,9.82,1649.76,8,ROAD,85.85,False,DELIVERED,On Time
PO-000398,20251003,2025-10,2025,10,PRD-00021,SUP-005,NordicSupply AS,WH-002,Personal Care,A,EUROPEAN,Sweden,192,9.82,1885.44,8,ROAD,98.11,False,DELIVERED,On Time
PO-000399,20251030,2025-10,2025,10,PRD-00021,SUP-005,NordicSupply AS,WH-003,Personal Care,A,EUROPEAN,Sweden,192,9.89,1898.88,8,ROAD,98.11,False,DELIVERED,On Time
PO-000400,20251124,2025-11,2025,11,PRD-00021,SUP-005,NordicSupply AS,WH-001,Personal Care,A,EUROPEAN,Sweden,240,10.15,2436.0,8,ROAD,122.64,False,DELIVERED,On Time
PO-000401,20251219,2025-12,2025,12,PRD-00021,SUP-005,NordicSupply AS,WH-003,Personal Care,A,EUROPEAN,Sweden,264,10.03,2647.92,10,ROAD,134.9,False,DELIVERED,On Time
PO-000402,20240105,2024-01,2024,1,PRD-00022,SUP-002,EuroFast GmbH,WH-003,Personal Care,C,EUROPEAN,Germany,186,2.62,487.32,7,ROAD,101.56,False,DELIVERED,Early (>5d)
PO-000403,20240304,2024-03,2024,3,PRD-00022,SUP-002,EuroFast GmbH,WH-003,Personal Care,C,EUROPEAN,Germany,222,2.61,579.42,7,ROAD,121.21,False,DELIVERED,Early (>5d)
PO-000404,20240501,2024-05,2024,5,PRD-00022,SUP-002,EuroFast GmbH,WH-003,Personal Care,C,EUROPEAN,Germany,246,2.7,664.2,10,ROAD,134.32,False,DELIVERED,On Time
PO-000405,20240704,2024-07,2024,7,PRD-00022,SUP-002,EuroFast GmbH,WH-001,Personal Care,C,EUROPEAN,Germany,270,2.55,688.5,10,ROAD,147.42,False,DELIVERED,On Time
PO-000406,20240903,2024-09,2024,9,PRD-00022,SUP-002,EuroFast GmbH,WH-003,Personal Care,C,EUROPEAN,Germany,246,2.66,654.36,7,ROAD,134.32,False,DELIVERED,Early (>5d)
PO-000407,20241105,2024-11,2024,11,PRD-00022,SUP-002,EuroFast GmbH,WH-002,Personal Care,C,EUROPEAN,Germany,336,2.76,927.36,7,ROAD,183.46,False,DELIVERED,Early (>5d)
PO-000408,20241230,2024-12,2024,12,PRD-00022,SUP-002,EuroFast GmbH,WH-001,Personal Care,C,EUROPEAN,Germany,372,2.7,1004.4,7,ROAD,203.11,False,DELIVERED,Early (>5d)
PO-000409,20250302,2025-03,2025,3,PRD-00022,SUP-002,EuroFast GmbH,WH-001,Personal Care,C,EUROPEAN,Germany,222,2.7,599.4,7,ROAD,121.21,False,DELIVERED,Early (>5d)
PO-000410,20250429,2025-04,2025,4,PRD-00022,SUP-002,EuroFast GmbH,WH-002,Personal Care,C,EUROPEAN,Germany,234,2.62,613.08,7,ROAD,127.76,False,DELIVERED,Early (>5d)
PO-000411,20250625,2025-06,2025,6,PRD-00022,SUP-002,EuroFast GmbH,WH-003,Personal Care,C,EUROPEAN,Germany,258,2.74,706.92,7,ROAD,140.87,False,DELIVERED,Early (>5d)
PO-000412,20250825,2025-08,2025,8,PRD-00022,SUP-002,EuroFast GmbH,WH-003,Personal Care,C,EUROPEAN,Germany,258,2.64,681.12,7,ROAD,140.87,False,DELIVERED,Early (>5d)
PO-000413,20251026,2025-10,2025,10,PRD-00022,SUP-002,EuroFast GmbH,WH-002,Personal Care,C,EUROPEAN,Germany,270,2.77,747.9,8,ROAD,147.42,False,DELIVERED,On Time
PO-000414,20251226,2025-12,2025,12,PRD-00022,SUP-002,EuroFast GmbH,WH-001,Personal Care,C,EUROPEAN,Germany,372,2.72,1011.84,10,ROAD,203.11,False,IN_TRANSIT,On Time
PO-000415,20240123,2024-01,2024,1,PRD-00023,SUP-005,NordicSupply AS,WH-003,Personal Care,B,EUROPEAN,Sweden,240,4.15,996.0,10,ROAD,52.32,False,DELIVERED,On Time
PO-000416,20240304,2024-03,2024,3,PRD-00023,SUP-005,NordicSupply AS,WH-003,Personal Care,B,EUROPEAN,Sweden,288,4.12,1186.56,11,ROAD,62.78,False,DELIVERED,On Time
PO-000417,20240418,2024-04,2024,4,PRD-00023,SUP-005,NordicSupply AS,WH-001,Personal Care,B,EUROPEAN,Sweden,288,4.4,1267.2,9,ROAD,62.78,False,DELIVERED,On Time
PO-000418,20240528,2024-05,2024,5,PRD-00023,SUP-005,NordicSupply AS,WH-003,Personal Care,B,EUROPEAN,Sweden,288,4.2,1209.6,8,ROAD,62.78,False,DELIVERED,On Time
PO-000419,20240713,2024-07,2024,7,PRD-00023,SUP-005,NordicSupply AS,WH-002,Personal Care,B,EUROPEAN,Sweden,336,4.25,1428.0,11,ROAD,73.25,False,DELIVERED,On Time
PO-000420,20240831,2024-08,2024,8,PRD-00023,SUP-005,NordicSupply AS,WH-002,Personal Care,B,EUROPEAN,Sweden,336,4.25,1428.0,10,ROAD,73.25,False,DELIVERED,On Time
PO-000421,20241013,2024-10,2024,10,PRD-00023,SUP-005,NordicSupply AS,WH-002,Personal Care,B,EUROPEAN,Sweden,336,4.46,1498.56,8,ROAD,73.25,False,DELIVERED,On Time
PO-000422,20241127,2024-11,2024,11,PRD-00023,SUP-005,NordicSupply AS,WH-001,Personal Care,B,EUROPEAN,Sweden,384,4.25,1632.0,10,ROAD,83.71,False,DELIVERED,On Time
PO-000423,20250109,2025-01,2025,1,PRD-00023,SUP-005,NordicSupply AS,WH-001,Personal Care,B,EUROPEAN,Sweden,240,4.18,1003.2,8,ROAD,52.32,False,DELIVERED,On Time
PO-000424,20250218,2025-02,2025,2,PRD-00023,SUP-005,NordicSupply AS,WH-002,Personal Care,B,EUROPEAN,Sweden,240,4.32,1036.8,11,ROAD,52.32,False,DELIVERED,On Time
PO-000425,20250402,2025-04,2025,4,PRD-00023,SUP-005,NordicSupply AS,WH-001,Personal Care,B,EUROPEAN,Sweden,288,4.32,1244.16,8,ROAD,62.78,False,DELIVERED,On Time
PO-000426,20250519,2025-05,2025,5,PRD-00023,SUP-005,NordicSupply AS,WH-001,Personal Care,B,EUROPEAN,Sweden,288,4.25,1224.0,9,ROAD,62.78,False,DELIVERED,On Time
PO-000427,20250702,2025-07,2025,7,PRD-00023,SUP-005,NordicSupply AS,WH-001,Personal Care,B,EUROPEAN,Sweden,336,4.33,1454.88,11,ROAD,73.25,False,DELIVERED,On Time
PO-000428,20250817,2025-08,2025,8,PRD-00023,SUP-005,NordicSupply AS,WH-001,Personal Care,B,EUROPEAN,Sweden,336,4.37,1468.32,11,ROAD,73.25,False,DELIVERED,On Time
PO-000429,20251005,2025-10,2025,10,PRD-00023,SUP-005,NordicSupply AS,WH-003,Personal Care,B,EUROPEAN,Sweden,336,4.22,1417.92,11,ROAD,73.25,False,DELIVERED,On Time
PO-000430,20251114,2025-11,2025,11,PRD-00023,SUP-005,NordicSupply AS,WH-002,Personal Care,B,EUROPEAN,Sweden,384,4.12,1582.08,13,ROAD,83.71,False,DELIVERED,Slightly Late (<5d)
PO-000431,20251227,2025-12,2025,12,PRD-00023,SUP-005,NordicSupply AS,WH-001,Personal Care,B,EUROPEAN,Sweden,432,4.28,1848.96,14,ROAD,94.18,False,IN_TRANSIT,Slightly Late (<5d)
PO-000432,20240130,2024-01,2024,1,PRD-00024,SUP-005,NordicSupply AS,WH-001,Personal Care,B,EUROPEAN,Sweden,180,6.04,1087.2,9,ROAD,64.44,False,DELIVERED,On Time
PO-000433,20240312,2024-03,2024,3,PRD-00024,SUP-005,NordicSupply AS,WH-001,Personal Care,B,EUROPEAN,Sweden,216,6.2,1339.2,8,ROAD,77.33,False,DELIVERED,On Time
PO-000434,20240426,2024-04,2024,4,PRD-00024,SUP-005,NordicSupply AS,WH-002,Personal Care,B,EUROPEAN,Sweden,228,6.09,1388.52,9,ROAD,81.62,False,DELIVERED,On Time
PO-000435,20240606,2024-06,2024,6,PRD-00024,SUP-005,NordicSupply AS,WH-001,Personal Care,B,EUROPEAN,Sweden,252,6.01,1514.52,14,ROAD,90.22,False,DELIVERED,Slightly Late (<5d)
PO-000436,20240725,2024-07,2024,7,PRD-00024,SUP-005,NordicSupply AS,WH-003,Personal Care,B,EUROPEAN,Sweden,264,6.15,1623.6,12,ROAD,94.51,False,DELIVERED,On Time
PO-000437,20240906,2024-09,2024,9,PRD-00024,SUP-005,NordicSupply AS,WH-001,Personal Care,B,EUROPEAN,Sweden,240,5.76,1382.4,8,ROAD,85.92,False,DELIVERED,On Time
PO-000438,20241024,2024-10,2024,10,PRD-00024,SUP-005,NordicSupply AS,WH-003,Personal Care,B,EUROPEAN,Sweden,264,6.06,1599.84,8,ROAD,94.51,False,DELIVERED,On Time
PO-000439,20241209,2024-12,2024,12,PRD-00024,SUP-005,NordicSupply AS,WH-001,Personal Care,B,EUROPEAN,Sweden,354,6.01,2127.54,10,ROAD,126.73,False,DELIVERED,On Time
PO-000440,20250123,2025-01,2025,1,PRD-00024,SUP-005,NordicSupply AS,WH-003,Personal Care,B,EUROPEAN,Sweden,180,6.12,1101.6,10,ROAD,64.44,False,DELIVERED,On Time
PO-000441,20250306,2025-03,2025,3,PRD-00024,SUP-005,NordicSupply AS,WH-003,Personal Care,B,EUROPEAN,Sweden,216,6.35,1371.6,8,ROAD,77.33,False,DELIVERED,On Time
PO-000442,20250423,2025-04,2025,4,PRD-00024,SUP-005,NordicSupply AS,WH-001,Personal Care,B,EUROPEAN,Sweden,228,6.1,1390.8,9,ROAD,81.62,False,DELIVERED,On Time
PO-000443,20250609,2025-06,2025,6,PRD-00024,SUP-005,NordicSupply AS,WH-002,Personal Care,B,EUROPEAN,Sweden,252,6.16,1552.32,14,ROAD,90.22,False,DELIVERED,Slightly Late (<5d)
PO-000444,20250726,2025-07,2025,7,PRD-00024,SUP-005,NordicSupply AS,WH-003,Personal Care,B,EUROPEAN,Sweden,264,6.1,1610.4,10,ROAD,94.51,False,DELIVERED,On Time
PO-000445,20250904,2025-09,2025,9,PRD-00024,SUP-005,NordicSupply AS,WH-002,Personal Care,B,EUROPEAN,Sweden,240,6.01,1442.4,9,ROAD,85.92,False,DELIVERED,On Time
PO-000446,20251020,2025-10,2025,10,PRD-00024,SUP-005,NordicSupply AS,WH-002,Personal Care,B,EUROPEAN,Sweden,264,6.02,1589.28,11,ROAD,94.51,False,DELIVERED,On Time
PO-000447,20251209,2025-12,2025,12,PRD-00024,SUP-005,NordicSupply AS,WH-002,Personal Care,B,EUROPEAN,Sweden,354,6.17,2184.18,8,ROAD,126.73,False,DELIVERED,On Time
PO-000448,20240109,2024-01,2024,1,PRD-00025,SUP-003,AsiaSource Co,WH-003,Personal Care,A,INTERCONTINENTAL,China,144,8.13,1170.72,23,SEA,41.33,False,DELIVERED,Late (>5d)
PO-000449,20240205,2024-02,2024,2,PRD-00025,SUP-003,AsiaSource Co,WH-002,Personal Care,A,INTERCONTINENTAL,China,192,8.14,1562.88,35,SEA,55.1,False,DELIVERED,Late (>5d)
PO-000450,20240305,2024-03,2024,3,PRD-00025,SUP-003,AsiaSource Co,WH-002,Personal Care,A,INTERCONTINENTAL,China,192,8.15,1564.8,28,SEA,55.1,False,DELIVERED,Late (>5d)
PO-000451,20240405,2024-04,2024,4,PRD-00025,SUP-003,AsiaSource Co,WH-001,Personal Care,A,INTERCONTINENTAL,China,192,8.17,1568.64,28,SEA,55.1,False,DELIVERED,Late (>5d)
PO-000452,20240503,2024-05,2024,5,PRD-00025,SUP-003,AsiaSource Co,WH-003,Personal Care,A,INTERCONTINENTAL,China,192,8.33,1599.36,35,SEA,55.1,False,DELIVERED,Late (>5d)
PO-000453,20240602,2024-06,2024,6,PRD-00025,SUP-003,AsiaSource Co,WH-003,Personal Care,A,INTERCONTINENTAL,China,240,8.11,1946.4,19,SEA,68.88,False,DELIVERED,Late (>5d)
PO-000454,20240703,2024-07,2024,7,PRD-00025,SUP-003,AsiaSource Co,WH-001,Personal Care,A,INTERCONTINENTAL,China,240,8.56,2054.4,25,SEA,68.88,False,DELIVERED,Late (>5d)
PO-000455,20240806,2024-08,2024,8,PRD-00025,SUP-003,AsiaSource Co,WH-002,Personal Care,A,INTERCONTINENTAL,China,240,8.37,2008.8,20,SEA,68.88,False,DELIVERED,Late (>5d)
PO-000456,20240904,2024-09,2024,9,PRD-00025,SUP-003,AsiaSource Co,WH-001,Personal Care,A,INTERCONTINENTAL,China,192,8.25,1584.0,25,SEA,55.1,False,DELIVERED,Late (>5d)
PO-000457,20241007,2024-10,2024,10,PRD-00025,SUP-003,AsiaSource Co,WH-001,Personal Care,A,INTERCONTINENTAL,China,240,7.99,1917.6,27,SEA,68.88,False,DELIVERED,Late (>5d)
PO-000458,20241107,2024-11,2024,11,PRD-00025,SUP-003,AsiaSource Co,WH-002,Personal Care,A,INTERCONTINENTAL,China,288,8.09,2329.92,23,SEA,82.66,False,DELIVERED,Late (>5d)
PO-000459,20241203,2024-12,2024,12,PRD-00025,SUP-003,AsiaSource Co,WH-002,Personal Care,A,INTERCONTINENTAL,China,336,8.27,2778.72,46,SEA,96.43,False,DELIVERED,Late (>5d)
PO-000460,20250101,2025-01,2025,1,PRD-00025,SUP-003,AsiaSource Co,WH-003,Personal Care,A,INTERCONTINENTAL,China,144,8.15,1173.6,20,SEA,41.33,False,DELIVERED,Late (>5d)
PO-000461,20250130,2025-01,2025,1,PRD-00025,SUP-003,AsiaSource Co,WH-001,Personal Care,A,INTERCONTINENTAL,China,144,8.23,1185.12,27,SEA,41.33,False,DELIVERED,Late (>5d)
PO-000462,20250303,2025-03,2025,3,PRD-00025,SUP-003,AsiaSource Co,WH-002,Personal Care,A,INTERCONTINENTAL,China,192,8.3,1593.6,28,SEA,55.1,False,DELIVERED,Late (>5d)
PO-000463,20250405,2025-04,2025,4,PRD-00025,SUP-003,AsiaSource Co,WH-002,Personal Care,A,INTERCONTINENTAL,China,192,8.05,1545.6,27,SEA,55.1,False,DELIVERED,Late (>5d)
PO-000464,20250506,2025-05,2025,5,PRD-00025,SUP-003,AsiaSource Co,WH-002,Personal Care,A,INTERCONTINENTAL,China,192,8.24,1582.08,26,SEA,55.1,False,DELIVERED,Late (>5d)
PO-000465,20250605,2025-06,2025,6,PRD-00025,SUP-003,AsiaSource Co,WH-002,Personal Care,A,INTERCONTINENTAL,China,240,8.3,1992.0,25,SEA,68.88,False,DELIVERED,Late (>5d)
PO-000466,20250705,2025-07,2025,7,PRD-00025,SUP-003,AsiaSource Co,WH-001,Personal Care,A,INTERCONTINENTAL,China,240,8.41,2018.4,52,SEA,68.88,False,DELIVERED,Late (>5d)
PO-000467,20250806,2025-08,2025,8,PRD-00025,SUP-003,AsiaSource Co,WH-001,Personal Care,A,INTERCONTINENTAL,China,240,8.12,1948.8,26,SEA,68.88,False,DELIVERED,Late (>5d)
PO-000468,20250910,2025-09,2025,9,PRD-00025,SUP-003,AsiaSource Co,WH-003,Personal Care,A,INTERCONTINENTAL,China,192,7.99,1534.08,18,SEA,55.1,False,DELIVERED,Late (>5d)
PO-000469,20251011,2025-10,2025,10,PRD-00025,SUP-003,AsiaSource Co,WH-001,Personal Care,A,INTERCONTINENTAL,China,240,8.19,1965.6,26,SEA,68.88,False,DELIVERED,Late (>5d)
PO-000470,20251114,2025-11,2025,11,PRD-00025,SUP-003,AsiaSource Co,WH-002,Personal Care,A,INTERCONTINENTAL,China,288,8.22,2367.36,19,SEA,82.66,False,DELIVERED,Late (>5d)
PO-000471,20251218,2025-12,2025,12,PRD-00025,SUP-003,AsiaSource Co,WH-002,Personal Care,A,INTERCONTINENTAL,China,336,8.16,2741.76,21,SEA,96.43,False,IN_TRANSIT,Late (>5d)
PO-000472,20240104,2024-01,2024,1,PRD-00026,SUP-002,EuroFast GmbH,WH-003,Personal Care,A,EUROPEAN,Germany,120,11.59,1390.8,12,ROAD,25.92,False,DELIVERED,On Time
PO-000473,20240205,2024-02,2024,2,PRD-00026,SUP-002,EuroFast GmbH,WH-001,Personal Care,A,EUROPEAN,Germany,120,12.03,1443.6,8,ROAD,25.92,False,DELIVERED,On Time
PO-000474,20240303,2024-03,2024,3,PRD-00026,SUP-002,EuroFast GmbH,WH-001,Personal Care,A,EUROPEAN,Germany,144,11.52,1658.88,8,ROAD,31.1,False,DELIVERED,On Time
PO-000475,20240328,2024-03,2024,3,PRD-00026,SUP-002,EuroFast GmbH,WH-001,Personal Care,A,EUROPEAN,Germany,144,11.99,1726.56,10,ROAD,31.1,False,DELIVERED,On Time
PO-000476,20240502,2024-05,2024,5,PRD-00026,SUP-002,EuroFast GmbH,WH-003,Personal Care,A,EUROPEAN,Germany,168,12.23,2054.64,8,ROAD,36.29,False,DELIVERED,On Time
PO-000477,20240529,2024-05,2024,5,PRD-00026,SUP-002,EuroFast GmbH,WH-002,Personal Care,A,EUROPEAN,Germany,168,11.68,1962.24,10,ROAD,36.29,False,DELIVERED,On Time
PO-000478,20240627,2024-06,2024,6,PRD-00026,SUP-002,EuroFast GmbH,WH-003,Personal Care,A,EUROPEAN,Germany,168,12.03,2021.04,10,ROAD,36.29,False,DELIVERED,On Time
PO-000479,20240724,2024-07,2024,7,PRD-00026,SUP-002,EuroFast GmbH,WH-002,Personal Care,A,EUROPEAN,Germany,192,11.51,2209.92,12,ROAD,41.47,False,DELIVERED,On Time
PO-000480,20240822,2024-08,2024,8,PRD-00026,SUP-002,EuroFast GmbH,WH-002,Personal Care,A,EUROPEAN,Germany,168,12.06,2026.08,10,ROAD,36.29,False,DELIVERED,On Time
PO-000481,20240920,2024-09,2024,9,PRD-00026,SUP-002,EuroFast GmbH,WH-001,Personal Care,A,EUROPEAN,Germany,168,11.81,1984.08,11,ROAD,36.29,False,DELIVERED,On Time
PO-000482,20241017,2024-10,2024,10,PRD-00026,SUP-002,EuroFast GmbH,WH-002,Personal Care,A,EUROPEAN,Germany,192,11.98,2300.16,7,ROAD,41.47,False,DELIVERED,Early (>5d)
PO-000483,20241118,2024-11,2024,11,PRD-00026,SUP-002,EuroFast GmbH,WH-003,Personal Care,A,EUROPEAN,Germany,216,11.74,2535.84,10,ROAD,46.66,False,DELIVERED,On Time
PO-000484,20241215,2024-12,2024,12,PRD-00026,SUP-002,EuroFast GmbH,WH-003,Personal Care,A,EUROPEAN,Germany,240,11.73,2815.2,9,ROAD,51.84,False,DELIVERED,On Time
PO-000485,20250114,2025-01,2025,1,PRD-00026,SUP-002,EuroFast GmbH,WH-002,Personal Care,A,EUROPEAN,Germany,120,11.96,1435.2,7,ROAD,25.92,False,DELIVERED,Early (>5d)
PO-000486,20250212,2025-02,2025,2,PRD-00026,SUP-002,EuroFast GmbH,WH-003,Personal Care,A,EUROPEAN,Germany,120,11.92,1430.4,9,ROAD,25.92,False,DELIVERED,On Time
PO-000487,20250315,2025-03,2025,3,PRD-00026,SUP-002,EuroFast GmbH,WH-001,Personal Care,A,EUROPEAN,Germany,144,11.75,1692.0,9,ROAD,31.1,False,DELIVERED,On Time
PO-000488,20250410,2025-04,2025,4,PRD-00026,SUP-002,EuroFast GmbH,WH-003,Personal Care,A,EUROPEAN,Germany,144,11.91,1715.04,9,ROAD,31.1,False,DELIVERED,On Time
PO-000489,20250505,2025-05,2025,5,PRD-00026,SUP-002,EuroFast GmbH,WH-001,Personal Care,A,EUROPEAN,Germany,168,12.19,2047.92,10,ROAD,36.29,False,DELIVERED,On Time
PO-000490,20250531,2025-05,2025,5,PRD-00026,SUP-002,EuroFast GmbH,WH-003,Personal Care,A,EUROPEAN,Germany,168,11.94,2005.92,9,ROAD,36.29,False,DELIVERED,On Time
PO-000491,20250701,2025-07,2025,7,PRD-00026,SUP-002,EuroFast GmbH,WH-001,Personal Care,A,EUROPEAN,Germany,192,11.65,2236.8,7,ROAD,41.47,False,DELIVERED,Early (>5d)
PO-000492,20250728,2025-07,2025,7,PRD-00026,SUP-002,EuroFast GmbH,WH-001,Personal Care,A,EUROPEAN,Germany,192,11.88,2280.96,7,ROAD,41.47,False,DELIVERED,Early (>5d)
PO-000493,20250830,2025-08,2025,8,PRD-00026,SUP-002,EuroFast GmbH,WH-001,Personal Care,A,EUROPEAN,Germany,168,11.87,1994.16,9,ROAD,36.29,False,DELIVERED,On Time
PO-000494,20251003,2025-10,2025,10,PRD-00026,SUP-002,EuroFast GmbH,WH-001,Personal Care,A,EUROPEAN,Germany,192,11.83,2271.36,8,ROAD,41.47,False,DELIVERED,On Time
PO-000495,20251102,2025-11,2025,11,PRD-00026,SUP-002,EuroFast GmbH,WH-003,Personal Care,A,EUROPEAN,Germany,216,11.6,2505.6,8,ROAD,46.66,False,DELIVERED,On Time
PO-000496,20251206,2025-12,2025,12,PRD-00026,SUP-002,EuroFast GmbH,WH-002,Personal Care,A,EUROPEAN,Germany,240,11.88,2851.2,11,ROAD,51.84,False,DELIVERED,On Time
PO-000497,20240106,2024-01,2024,1,PRD-00027,SUP-003,AsiaSource Co,WH-002,Personal Care,A,INTERCONTINENTAL,China,108,11.17,1206.36,27,SEA,31.86,False,DELIVERED,Late (>5d)
PO-000498,20240209,2024-02,2024,2,PRD-00027,SUP-003,AsiaSource Co,WH-001,Personal Care,A,INTERCONTINENTAL,China,120,11.27,1352.4,25,SEA,35.4,False,DELIVERED,Late (>5d)
PO-000499,20240312,2024-03,2024,3,PRD-00027,SUP-003,AsiaSource Co,WH-002,Personal Care,A,INTERCONTINENTAL,China,132,11.3,1491.6,21,SEA,38.94,False,DELIVERED,Late (>5d)
PO-000500,20240411,2024-04,2024,4,PRD-00027,SUP-003,AsiaSource Co,WH-003,Personal Care,A,INTERCONTINENTAL,China,144,11.14,1604.16,21,SEA,42.48,False,DELIVERED,Late (>5d)
PO-000501,20240512,2024-05,2024,5,PRD-00027,SUP-003,AsiaSource Co,WH-002,Personal Care,A,INTERCONTINENTAL,China,144,11.13,1602.72,21,SEA,42.48,False,DELIVERED,Late (>5d)
PO-000502,20240606,2024-06,2024,6,PRD-00027,SUP-003,AsiaSource Co,WH-001,Personal Care,A,INTERCONTINENTAL,China,156,11.18,1744.08,26,SEA,46.02,False,DELIVERED,Late (>5d)
PO-000503,20240705,2024-07,2024,7,PRD-00027,SUP-003,AsiaSource Co,WH-002,Personal Care,A,INTERCONTINENTAL,China,156,11.28,1759.68,34,SEA,46.02,False,DELIVERED,Late (>5d)
PO-000504,20240730,2024-07,2024,7,PRD-00027,SUP-003,AsiaSource Co,WH-002,Personal Care,A,INTERCONTINENTAL,China,156,11.09,1730.04,24,SEA,46.02,False,DELIVERED,Late (>5d)
PO-000505,20240829,2024-08,2024,8,PRD-00027,SUP-003,AsiaSource Co,WH-002,Personal Care,A,INTERCONTINENTAL,China,156,11.28,1759.68,22,SEA,46.02,False,DELIVERED,Late (>5d)
PO-000506,20240928,2024-09,2024,9,PRD-00027,SUP-003,AsiaSource Co,WH-001,Personal Care,A,INTERCONTINENTAL,China,144,10.95,1576.8,26,SEA,42.48,False,DELIVERED,Late (>5d)
PO-000507,20241030,2024-10,2024,10,PRD-00027,SUP-003,AsiaSource Co,WH-002,Personal Care,A,INTERCONTINENTAL,China,156,11.53,1798.68,27,SEA,46.02,False,DELIVERED,Late (>5d)
PO-000508,20241125,2024-11,2024,11,PRD-00027,SUP-003,AsiaSource Co,WH-001,Personal Care,A,INTERCONTINENTAL,China,192,11.67,2240.64,20,SEA,56.64,False,DELIVERED,Late (>5d)
PO-000509,20241220,2024-12,2024,12,PRD-00027,SUP-003,AsiaSource Co,WH-002,Personal Care,A,INTERCONTINENTAL,China,216,11.38,2458.08,44,SEA,63.72,False,DELIVERED,Late (>5d)
PO-000510,20250120,2025-01,2025,1,PRD-00027,SUP-003,AsiaSource Co,WH-003,Personal Care,A,INTERCONTINENTAL,China,108,11.21,1210.68,41,SEA,31.86,False,DELIVERED,Late (>5d)
PO-000511,20250217,2025-02,2025,2,PRD-00027,SUP-003,AsiaSource Co,WH-003,Personal Care,A,INTERCONTINENTAL,China,120,11.41,1369.2,23,SEA,35.4,False,DELIVERED,Late (>5d)
PO-000512,20250315,2025-03,2025,3,PRD-00027,SUP-003,AsiaSource Co,WH-002,Personal Care,A,INTERCONTINENTAL,China,132,10.83,1429.56,19,SEA,38.94,False,DELIVERED,Late (>5d)
PO-000513,20250410,2025-04,2025,4,PRD-00027,SUP-003,AsiaSource Co,WH-001,Personal Care,A,INTERCONTINENTAL,China,144,11.24,1618.56,27,SEA,42.48,False,DELIVERED,Late (>5d)
PO-000514,20250505,2025-05,2025,5,PRD-00027,SUP-003,AsiaSource Co,WH-003,Personal Care,A,INTERCONTINENTAL,China,144,11.31,1628.64,40,SEA,42.48,False,DELIVERED,Late (>5d)
PO-000515,20250603,2025-06,2025,6,PRD-00027,SUP-003,AsiaSource Co,WH-002,Personal Care,A,INTERCONTINENTAL,China,156,10.64,1659.84,20,SEA,46.02,False,DELIVERED,Late (>5d)
PO-000516,20250629,2025-06,2025,6,PRD-00027,SUP-003,AsiaSource Co,WH-002,Personal Care,A,INTERCONTINENTAL,China,156,11.07,1726.92,18,SEA,46.02,False,DELIVERED,Late (>5d)
PO-000517,20250729,2025-07,2025,7,PRD-00027,SUP-003,AsiaSource Co,WH-003,Personal Care,A,INTERCONTINENTAL,China,156,11.27,1758.12,19,SEA,46.02,False,DELIVERED,Late (>5d)
PO-000518,20250902,2025-09,2025,9,PRD-00027,SUP-003,AsiaSource Co,WH-001,Personal Care,A,INTERCONTINENTAL,China,144,11.41,1643.04,29,SEA,42.48,False,DELIVERED,Late (>5d)
