reporting_period,product_id,product_name,category_code,abc_class,transport_mode,shipment_count,total_units_shipped,total_carbon_kg_co2e,total_carbon_tonnes,avg_carbon_per_unit_kg
2025-09,PRD-00045,Festive Reed Diffuser,SGF,A,AIR,1,78,245.35,0.245345,3.14545
2025-09,PRD-00039,Premium Scented Candle Set,SGF,A,AIR,1,72,171.41,0.171411,2.380701
2025-09,PRD-00002,Aluminium Foil 30m Roll,HHE,C,ROAD,1,336,149.57,0.149567,0.445141
2025-09,PRD-00047,Industrial Degreaser 2L,CLN,C,ROAD,1,288,112.81,0.112813,0.391711
2025-09,PRD-00037,Sparkling Water 12x500ml,FBV,B,ROAD,1,300,100.06,0.100062,0.33354
2025-09,PRD-00040,Artisan Chocolate Selection Box,SGF,A,ROAD,2,408,81.15,0.081151,0.1989
2025-09,PRD-00031,Organic Honey 340g,FBV,B,ROAD,1,312,65.04,0.06504,0.208461
2025-09,PRD-00011,Sponge Scourers 10-Pack,HHE,A,ROAD,1,200,52.02,0.05202,0.2601
2025-09,PRD-00034,Protein Granola 500g,FBV,C,ROAD,1,330,44.37,0.044372,0.13446
2025-09,PRD-00004,Bin Bags 40L 50-Pack,HHE,A,ROAD,1,200,42.26,0.042264,0.21132
2025-09,PRD-00025,Toothpaste Whitening 100ml,PCA,A,SEA,2,432,38.68,0.038682,0.08954
2025-09,PRD-00035,Mixed Nuts 200g,FBV,A,ROAD,1,240,33.83,0.033826,0.14094
2025-09,PRD-00013,Rubber Gloves Medium Pair,HHE,A,ROAD,1,240,32.66,0.032659,0.13608
2025-09,PRD-00014,Oven Cleaner 300ml,HHE,A,ROAD,1,300,32.54,0.032538,0.10846
2025-09,PRD-00050,Fabric Softener 1.5L,CLN,A,ROAD,1,228,19.22,0.01922,0.0843
2025-09,PRD-00049,Laundry Detergent 2.5kg,CLN,A,ROAD,1,240,19.19,0.019188,0.07995
2025-09,PRD-00020,Shower Gel 500ml,PCA,A,ROAD,1,240,18.92,0.018917,0.07882
2025-09,PRD-00029,English Breakfast Tea 80-Pack,FBV,C,ROAD,1,264,17.95,0.017946,0.067979
2025-09,PRD-00022,Facial Cleanser 150ml,PCA,C,ROAD,1,258,15.5,0.015496,0.060061
2025-09,PRD-00027,Cotton Buds 200-Pack,PCA,A,SEA,1,144,13.25,0.013254,0.09204
2025-09,PRD-00008,Toilet Cleaner 750ml,HHE,C,ROAD,1,300,12.86,0.012855,0.04285
2025-09,PRD-00024,Hand Sanitiser 500ml,PCA,B,ROAD,1,240,12.03,0.012029,0.05012
2025-09,PRD-00021,Deodorant Roll-On 50ml,PCA,A,ROAD,1,168,12.02,0.012019,0.071542
2025-09,PRD-00012,Paper Towels 12-Roll,HHE,A,ROAD,1,300,10.64,0.010635,0.03545
2025-09,PRD-00044,Personalised Mug Gift Box,SGF,A,SEA,1,72,10.51,0.010505,0.145908
2025-09,PRD-00033,Apple Cider Vinegar 500ml,FBV,A,ROAD,1,200,9.02,0.009015,0.045075
2025-09,PRD-00039,Premium Scented Candle Set,SGF,A,SEA,1,72,5.63,0.005633,0.078231
2025-09,PRD-00026,Mouthwash Fresh Mint 500ml,PCA,A,ROAD,1,168,3.99,0.003992,0.023761
2025-09,PRD-00030,Instant Hot Chocolate 400g,FBV,A,ROAD,1,264,2.43,0.002429,0.0092
2025-09,PRD-00017,Daily Shampoo 400ml,PCA,A,SEA,1,144,0.13,0.000126,0.000876
2025-10,PRD-00043,Premium Notebook and Pen Set,SGF,A,AIR,2,400,1067.47,1.067466,2.668666
2025-10,PRD-00045,Festive Reed Diffuser,SGF,A,AIR,2,150,471.82,0.47181700000000004,3.14545
2025-10,PRD-00038,Luxury Bath Gift Set,SGF,A,AIR,1,100,369.84,0.369839,3.698387
2025-10,PRD-00039,Premium Scented Candle Set,SGF,A,AIR,1,72,171.41,0.171411,2.380701
2025-10,PRD-00032,Extra Virgin Olive Oil 500ml,FBV,C,ROAD,1,624,170.7,0.170702,0.273561
2025-10,PRD-00001,Premium Kitchen Roll 6-Pack,HHE,B,ROAD,1,384,169.28,0.169276,0.440822
2025-10,PRD-00002,Aluminium Foil 30m Roll,HHE,C,ROAD,1,336,149.57,0.149567,0.445141
2025-10,PRD-00010,Multi-Surface Wipes 80-Pack,HHE,C,ROAD,1,384,124.55,0.124555,0.324361
2025-10,PRD-00003,Cling Film 100m,HHE,B,ROAD,1,400,110.02,0.110016,0.27504
2025-10,PRD-00037,Sparkling Water 12x500ml,FBV,B,ROAD,1,300,100.06,0.100062,0.33354
2025-10,PRD-00019,Body Lotion 250ml,PCA,C,SEA,1,300,74.6,0.074599,0.248664
2025-10,PRD-00031,Organic Honey 340g,FBV,B,ROAD,1,312,65.04,0.06504,0.208461
2025-10,PRD-00028,Premium Ground Coffee 250g,FBV,A,ROAD,1,240,62.09,0.062093,0.25872
2025-10,PRD-00006,Dishwasher Tablets 60-Pack,HHE,B,ROAD,1,264,52.27,0.052272,0.198
2025-10,PRD-00011,Sponge Scourers 10-Pack,HHE,A,ROAD,1,200,52.02,0.05202,0.2601
2025-10,PRD-00036,Herbal Tea Variety 40-Pack,FBV,B,ROAD,1,300,45.97,0.045969,0.15323
2025-10,PRD-00040,Artisan Chocolate Selection Box,SGF,A,ROAD,1,216,42.96,0.042962,0.1989
2025-10,PRD-00004,Bin Bags 40L 50-Pack,HHE,A,ROAD,1,200,42.26,0.042264,0.21132
2025-10,PRD-00035,Mixed Nuts 200g,FBV,A,ROAD,1,264,37.21,0.037208,0.140939
2025-10,PRD-00015,Drain Unblocker 500ml,HHE,C,ROAD,1,432,36.31,0.036306,0.084041
2025-10,PRD-00013,Rubber Gloves Medium Pair,HHE,A,ROAD,1,240,32.66,0.032659,0.13608
2025-10,PRD-00014,Oven Cleaner 300ml,HHE,A,ROAD,1,300,32.54,0.032538,0.10846
2025-10,PRD-00042,Aromatherapy Diffuser Kit,SGF,A,ROAD,2,132,31.03,0.03103,0.235078
2025-10,PRD-00016,Moisturising Hand Cream 100ml,PCA,B,ROAD,1,324,28.12,0.028123,0.0868
2025-10,PRD-00050,Fabric Softener 1.5L,CLN,A,ROAD,1,252,21.24,0.021244,0.0843
2025-10,PRD-00049,Laundry Detergent 2.5kg,CLN,A,ROAD,1,240,19.19,0.019188,0.07995
2025-10,PRD-00046,Professional Floor Cleaner 5L,CLN,B,ROAD,1,312,14.26,0.014258,0.0457
2025-10,PRD-00005,Washing Up Liquid 500ml,HHE,B,ROAD,1,318,14.2,0.014202,0.044661
2025-10,PRD-00021,Deodorant Roll-On 50ml,PCA,A,ROAD,1,192,13.74,0.013735,0.071539
2025-10,PRD-00033,Apple Cider Vinegar 500ml,FBV,A,ROAD,1,300,13.52,0.013523,0.045075
2025-10,PRD-00048,Antibacterial Surface Spray 1L,CLN,B,ROAD,1,432,13.34,0.013338,0.030875
2025-10,PRD-00012,Paper Towels 12-Roll,HHE,A,ROAD,1,300,10.64,0.010635,0.03545
2025-10,PRD-00023,Lip Balm SPF15,PCA,B,ROAD,1,336,10.26,0.010255,0.030521
2025-10,PRD-00044,Personalised Mug Gift Box,SGF,A,SEA,1,48,7.0,0.007003,0.145896
2025-10,PRD-00009,Bathroom Cleaner 500ml,HHE,B,ROAD,1,400,6.28,0.00628,0.0157
2025-10,PRD-00041,Spa Pamper Set,SGF,A,SEA,1,96,4.9,0.0049,0.05104
2025-10,PRD-00017,Daily Shampoo 400ml,PCA,A,ROAD,1,156,4.78,0.004782,0.030656
2025-10,PRD-00018,Conditioner 400ml,PCA,A,ROAD,1,100,4.62,0.00462,0.0462
2025-10,PRD-00026,Mouthwash Fresh Mint 500ml,PCA,A,ROAD,1,192,4.56,0.004562,0.023759
2025-10,PRD-00007,Kitchen Cleaner Spray 750ml,HHE,A,ROAD,2,400,3.67,0.00367,0.009175
2025-10,PRD-00030,Instant Hot Chocolate 400g,FBV,A,ROAD,1,288,2.65,0.00265,0.0092
2025-10,PRD-00020,Shower Gel 500ml,PCA,A,SEA,1,228,0.51,0.000513,0.002252
2025-10,PRD-00018,Conditioner 400ml,PCA,A,RAIL,1,100,0.29,0.000294,0.00294
2025-11,PRD-00043,Premium Notebook and Pen Set,SGF,A,AIR,1,200,533.73,0.533733,2.668666
2025-11,PRD-00038,Luxury Bath Gift Set,SGF,A,AIR,1,100,369.84,0.369839,3.698387
2025-11,PRD-00045,Festive Reed Diffuser,SGF,A,AIR,1,96,301.96,0.301963,3.14545
2025-11,PRD-00001,Premium Kitchen Roll 6-Pack,HHE,B,ROAD,1,516,227.46,0.227462,0.440819
2025-11,PRD-00039,Premium Scented Candle Set,SGF,A,AIR,1,72,171.41,0.171411,2.380701
2025-11,PRD-00003,Cling Film 100m,HHE,B,ROAD,1,500,137.52,0.13752,0.27504
2025-11,PRD-00047,Industrial Degreaser 2L,CLN,C,ROAD,1,312,122.21,0.122213,0.391709
2025-11,PRD-00028,Premium Ground Coffee 250g,FBV,A,ROAD,1,288,74.51,0.074511,0.258718
2025-11,PRD-00006,Dishwasher Tablets 60-Pack,HHE,B,ROAD,1,324,64.15,0.064152,0.198
2025-11,PRD-00034,Protein Granola 500g,FBV,C,ROAD,1,444,59.7,0.059701,0.134461
2025-11,PRD-00040,Artisan Chocolate Selection Box,SGF,A,ROAD,1,264,52.51,0.05251,0.1989
2025-11,PRD-00011,Sponge Scourers 10-Pack,HHE,A,ROAD,1,200,52.02,0.05202,0.2601
2025-11,PRD-00020,Shower Gel 500ml,PCA,A,ROAD,2,558,43.98,0.043982,0.078822
2025-11,PRD-00035,Mixed Nuts 200g,FBV,A,ROAD,1,312,43.97,0.043974,0.140942
2025-11,PRD-00014,Oven Cleaner 300ml,HHE,A,ROAD,1,400,43.38,0.043384,0.10846
2025-11,PRD-00016,Moisturising Hand Cream 100ml,PCA,B,ROAD,1,444,38.54,0.038539,0.0868
2025-11,PRD-00013,Rubber Gloves Medium Pair,HHE,A,ROAD,1,240,32.66,0.032659,0.13608
2025-11,PRD-00027,Cotton Buds 200-Pack,PCA,A,SEA,2,348,32.03,0.03203,0.09204
2025-11,PRD-00050,Fabric Softener 1.5L,CLN,A,ROAD,1,306,25.8,0.025796,0.0843
2025-11,PRD-00029,English Breakfast Tea 80-Pack,FBV,C,ROAD,1,360,24.47,0.024473,0.06798
2025-11,PRD-00049,Laundry Detergent 2.5kg,CLN,A,ROAD,1,288,23.03,0.023026,0.07995
2025-11,PRD-00025,Toothpaste Whitening 100ml,PCA,A,SEA,1,240,21.49,0.021491,0.089544
2025-11,PRD-00044,Personalised Mug Gift Box,SGF,A,SEA,2,144,21.01,0.02101,0.145908
2025-11,PRD-00042,Aromatherapy Diffuser Kit,SGF,A,ROAD,1,84,19.75,0.019746,0.235071
2025-11,PRD-00005,Washing Up Liquid 500ml,HHE,B,ROAD,1,426,19.03,0.019026,0.044661
2025-11,PRD-00008,Toilet Cleaner 750ml,HHE,C,ROAD,1,400,17.14,0.01714,0.04285
2025-11,PRD-00048,Antibacterial Surface Spray 1L,CLN,B,ROAD,1,528,16.3,0.016302,0.030875
2025-11,PRD-00022,Facial Cleanser 150ml,PCA,C,ROAD,1,270,16.22,0.016216,0.06006
2025-11,PRD-00012,Paper Towels 12-Roll,HHE,A,ROAD,1,400,14.18,0.01418,0.03545
2025-11,PRD-00021,Deodorant Roll-On 50ml,PCA,A,ROAD,1,192,13.74,0.013735,0.071539
2025-11,PRD-00033,Apple Cider Vinegar 500ml,FBV,A,ROAD,1,300,13.52,0.013523,0.045075
2025-11,PRD-00024,Hand Sanitiser 500ml,PCA,B,ROAD,1,264,13.23,0.013231,0.050119
2025-11,PRD-00023,Lip Balm SPF15,PCA,B,ROAD,1,384,11.72,0.011719,0.030519
2025-11,PRD-00018,Conditioner 400ml,PCA,A,ROAD,1,200,9.24,0.00924,0.0462
2025-11,PRD-00009,Bathroom Cleaner 500ml,HHE,B,ROAD,1,500,7.85,0.00785,0.0157
2025-11,PRD-00026,Mouthwash Fresh Mint 500ml,PCA,A,ROAD,1,216,5.13,0.005133,0.023762
2025-11,PRD-00041,Spa Pamper Set,SGF,A,SEA,1,96,4.9,0.0049,0.05104
2025-11,PRD-00017,Daily Shampoo 400ml,PCA,A,ROAD,1,156,4.78,0.004782,0.030656
2025-11,PRD-00030,Instant Hot Chocolate 400g,FBV,A,ROAD,1,360,3.31,0.003312,0.0092
2025-11,PRD-00007,Kitchen Cleaner Spray 750ml,HHE,A,ROAD,1,300,2.75,0.002752,0.009175
2025-12,PRD-00043,Premium Notebook and Pen Set,SGF,A,AIR,1,200,533.73,0.533733,2.668666
2025-12,PRD-00032,Extra Virgin Olive Oil 500ml,FBV,C,ROAD,1,768,210.09,0.210094,0.27356
2025-12,PRD-00002,Aluminium Foil 30m Roll,HHE,C,ROAD,1,456,202.98,0.202984,0.445141
2025-12,PRD-00010,Multi-Surface Wipes 80-Pack,HHE,C,ROAD,1,576,186.83,0.186831,0.324359
2025-12,PRD-00047,Industrial Degreaser 2L,CLN,C,ROAD,1,432,169.22,0.169218,0.391709
2025-12,PRD-00037,Sparkling Water 12x500ml,FBV,B,ROAD,1,400,133.42,0.133416,0.33354
2025-12,PRD-00004,Bin Bags 40L 50-Pack,HHE,A,ROAD,2,500,105.66,0.10566,0.21132
2025-12,PRD-00019,Body Lotion 250ml,PCA,C,SEA,1,408,101.46,0.101456,0.248667
2025-12,PRD-00028,Premium Ground Coffee 250g,FBV,A,ROAD,1,336,86.93,0.08693,0.258721
2025-12,PRD-00031,Organic Honey 340g,FBV,B,ROAD,1,384,80.05,0.080049,0.208461
2025-12,PRD-00011,Sponge Scourers 10-Pack,HHE,A,ROAD,1,300,78.03,0.07803,0.2601
2025-12,PRD-00040,Artisan Chocolate Selection Box,SGF,A,ROAD,1,288,57.28,0.057283,0.1989
2025-12,PRD-00036,Herbal Tea Variety 40-Pack,FBV,B,ROAD,1,366,56.08,0.056082,0.153231
2025-12,PRD-00015,Drain Unblocker 500ml,HHE,C,ROAD,1,624,52.44,0.052441,0.084041
2025-12,PRD-00035,Mixed Nuts 200g,FBV,A,ROAD,1,360,50.74,0.050738,0.14094
2025-12,PRD-00013,Rubber Gloves Medium Pair,HHE,A,ROAD,1,336,45.72,0.045724,0.136082
2025-12,PRD-00014,Oven Cleaner 300ml,HHE,A,ROAD,1,400,43.38,0.043384,0.10846
2025-12,PRD-00021,Deodorant Roll-On 50ml,PCA,A,ROAD,2,504,36.06,0.036056000000000005,0.071539
2025-12,PRD-00050,Fabric Softener 1.5L,CLN,A,ROAD,1,336,28.32,0.028325,0.0843
2025-12,PRD-00020,Shower Gel 500ml,PCA,A,ROAD,1,342,26.96,0.026957,0.078822
2025-12,PRD-00049,Laundry Detergent 2.5kg,CLN,A,ROAD,1,336,26.86,0.026863,0.07995
2025-12,PRD-00025,Toothpaste Whitening 100ml,PCA,A,SEA,1,288,25.79,0.02579,0.089548
2025-12,PRD-00027,Cotton Buds 200-Pack,PCA,A,SEA,1,216,19.88,0.019881,0.09204
2025-12,PRD-00033,Apple Cider Vinegar 500ml,FBV,A,ROAD,1,400,18.03,0.01803,0.045075
2025-12,PRD-00024,Hand Sanitiser 500ml,PCA,B,ROAD,1,354,17.74,0.017742,0.050119
2025-12,PRD-00046,Professional Floor Cleaner 5L,CLN,B,ROAD,1,384,17.55,0.017549,0.0457
2025-12,PRD-00012,Paper Towels 12-Roll,HHE,A,ROAD,1,400,14.18,0.01418,0.03545
2025-12,PRD-00041,Spa Pamper Set,SGF,A,SEA,2,192,9.8,0.0098,0.05104
2025-12,PRD-00018,Conditioner 400ml,PCA,A,ROAD,1,200,9.24,0.00924,0.0462
2025-12,PRD-00039,Premium Scented Candle Set,SGF,A,SEA,1,96,7.51,0.007509,0.078223
2025-12,PRD-00017,Daily Shampoo 400ml,PCA,A,ROAD,1,192,5.89,0.005887,0.030661
2025-12,PRD-00026,Mouthwash Fresh Mint 500ml,PCA,A,ROAD,1,240,5.7,0.005702,0.02376
2025-12,PRD-00030,Instant Hot Chocolate 400g,FBV,A,ROAD,1,408,3.75,0.003754,0.0092
