order_id,product_id,supplier_id,warehouse_id,quantity_ordered,unit_cost_gbp,total_cost_gbp,order_date,expected_delivery_date,actual_delivery_date,lead_time_days,transport_mode,weight_kg_total,is_urgent_order,order_status
PO-000550,PRD-00038,SUP-007,WH-003,100,18.51,1851.0,2025-01-09,2025-01-28,2025-01-30,19,AIR,111.7,False,DELIVERED
PO-000551,PRD-00038,SUP-007,WH-002,100,18.9,1890.0,2025-02-06,2025-02-20,2025-02-21,14,AIR,111.7,False,DELIVERED
PO-000552,PRD-00038,SUP-007,WH-002,100,19.43,1943.0,2025-03-04,2025-03-22,2025-03-24,18,AIR,111.7,False,DELIVERED
PO-000553,PRD-00038,SUP-007,WH-001,100,18.49,1849.0,2025-03-29,2025-04-12,2025-04-13,14,AIR,111.7,False,DELIVERED
PO-000554,PRD-00038,SUP-007,WH-003,100,18.66,1866.0,2025-04-29,2025-05-21,2025-05-24,22,AIR,111.7,False,DELIVERED
PO-000555,PRD-00038,SUP-007,WH-003,100,18.95,1895.0,2025-06-03,2025-06-24,2025-06-25,21,AIR,111.7,False,DELIVERED
PO-000556,PRD-00038,SUP-007,WH-003,100,18.14,1814.0,2025-07-01,2025-07-15,2025-07-17,14,AIR,111.7,False,DELIVERED
PO-000557,PRD-00038,SUP-007,WH-003,100,19.1,1910.0,2025-07-27,2025-08-10,2025-08-10,14,AIR,111.7,False,DELIVERED
PO-000558,PRD-00038,SUP-007,WH-002,100,18.44,1844.0,2025-08-21,2025-09-05,2025-09-07,15,AIR,111.7,False,DELIVERED
PO-000559,PRD-00038,SUP-007,WH-003,100,19.68,1968.0,2025-09-22,2025-10-14,2025-10-17,22,AIR,111.7,False,DELIVERED
PO-000560,PRD-00038,SUP-007,WH-001,100,18.69,1869.0,2025-10-27,2025-11-10,2025-11-13,14,AIR,111.7,False,DELIVERED
PO-000561,PRD-00038,SUP-007,WH-001,100,18.51,1851.0,2025-11-29,2025-12-23,2025-12-24,24,AIR,111.7,False,DELIVERED
PO-000562,PRD-00039,SUP-007,WH-003,48,28.01,1344.48,2024-01-14,2024-02-02,2024-02-02,19,AIR,34.51,False,DELIVERED
PO-000563,PRD-00039,SUP-007,WH-003,48,26.48,1271.04,2024-02-18,2024-03-12,2024-03-14,23,AIR,34.51,False,DELIVERED
PO-000564,PRD-00039,SUP-007,WH-001,48,28.16,1351.68,2024-03-24,2024-04-12,2024-04-12,19,AIR,34.51,False,DELIVERED
PO-000565,PRD-00039,SUP-007,WH-003,48,27.62,1325.76,2024-04-22,2024-05-08,2024-05-11,16,AIR,34.51,False,DELIVERED
PO-000566,PRD-00039,SUP-007,WH-001,72,27.14,1954.08,2024-05-22,2024-06-07,2024-06-09,16,AIR,51.77,False,DELIVERED
PO-000567,PRD-00039,SUP-007,WH-002,72,27.35,1969.2,2024-06-24,2024-07-30,2024-07-31,36,AIR,51.77,False,DELIVERED
PO-000568,PRD-00039,SUP-007,WH-001,72,26.34,1896.48,2024-07-26,2024-08-15,2024-08-17,20,AIR,51.77,False,DELIVERED
PO-000569,PRD-00039,SUP-007,WH-002,72,27.06,1948.32,2024-08-24,2024-09-07,2024-09-09,14,AIR,51.77,False,DELIVERED
PO-000570,PRD-00039,SUP-007,WH-001,72,27.3,1965.6,2024-09-19,2024-10-03,2024-10-03,14,AIR,51.77,False,DELIVERED
PO-000571,PRD-00039,SUP-007,WH-003,72,27.51,1980.72,2024-10-16,2024-11-03,2024-11-04,18,AIR,51.77,False,DELIVERED
PO-000572,PRD-00039,SUP-007,WH-003,96,27.98,2686.08,2024-11-15,2024-12-02,2024-12-03,17,AIR,69.02,False,DELIVERED
PO-000573,PRD-00039,SUP-007,WH-003,96,27.14,2605.44,2024-12-10,2024-12-27,2024-12-28,17,AIR,69.02,False,DELIVERED
PO-000574,PRD-00039,SUP-007,WH-003,48,28.01,1344.48,2025-01-11,2025-01-28,2025-01-30,17,AIR,34.51,False,DELIVERED
PO-000575,PRD-00039,SUP-007,WH-003,48,27.8,1334.4,2025-02-06,2025-02-25,2025-02-27,19,AIR,34.51,False,DELIVERED
PO-000576,PRD-00039,SUP-007,WH-003,48,26.55,1274.4,2025-03-11,2025-03-25,2025-03-26,14,AIR,34.51,False,DELIVERED
PO-000577,PRD-00039,SUP-007,WH-003,48,28.6,1372.8,2025-04-14,2025-05-03,2025-05-05,19,AIR,34.51,False,DELIVERED
PO-000578,PRD-00039,SUP-007,WH-002,72,26.32,1895.04,2025-05-10,2025-06-03,2025-06-04,24,AIR,51.77,False,DELIVERED
PO-000579,PRD-00039,SUP-007,WH-002,72,27.08,1949.76,2025-06-11,2025-07-06,2025-07-07,25,AIR,51.77,False,DELIVERED
PO-000580,PRD-00039,SUP-007,WH-003,72,27.08,1949.76,2025-07-10,2025-07-30,2025-07-30,20,AIR,51.77,False,DELIVERED
PO-000581,PRD-00039,SUP-007,WH-002,72,27.58,1985.76,2025-08-14,2025-08-30,2025-09-01,16,AIR,51.77,False,DELIVERED
PO-000582,PRD-00039,SUP-007,WH-003,72,27.23,1960.56,2025-09-08,2025-10-01,2025-10-03,23,AIR,51.77,False,DELIVERED
PO-000583,PRD-00039,SUP-007,WH-002,72,26.62,1916.64,2025-10-08,2025-11-01,2025-11-01,24,AIR,51.77,False,DELIVERED
PO-000584,PRD-00039,SUP-007,WH-001,96,28.95,2779.2,2025-11-06,2025-11-26,2025-11-28,20,AIR,69.02,False,DELIVERED
PO-000585,PRD-00039,SUP-007,WH-001,96,27.35,2625.6,2025-12-08,2025-12-26,2025-12-29,18,AIR,69.02,False,DELIVERED
PO-000586,PRD-00040,SUP-006,WH-001,120,6.52,782.4,2024-01-21,2024-02-04,2024-02-04,14,ROAD,132.6,False,DELIVERED
PO-000587,PRD-00040,SUP-006,WH-002,144,6.61,951.84,2024-03-01,2024-03-11,2024-03-10,10,ROAD,159.12,False,DELIVERED
PO-000588,PRD-00040,SUP-006,WH-001,144,6.44,927.36,2024-04-12,2024-04-24,2024-04-27,12,ROAD,159.12,False,DELIVERED
PO-000589,PRD-00040,SUP-006,WH-002,168,6.44,1081.92,2024-05-25,2024-06-07,2024-06-09,13,ROAD,185.64,False,DELIVERED
PO-000590,PRD-00040,SUP-006,WH-002,192,6.4,1228.8,2024-07-04,2024-07-14,2024-07-13,10,ROAD,212.16,False,DELIVERED
PO-000591,PRD-00040,SUP-006,WH-003,168,6.52,1095.36,2024-08-20,2024-08-30,2024-08-31,10,ROAD,185.64,False,DELIVERED
PO-000592,PRD-00040,SUP-006,WH-001,192,6.42,1232.64,2024-10-03,2024-10-16,2024-10-19,13,ROAD,212.16,False,DELIVERED
PO-000593,PRD-00040,SUP-006,WH-003,216,6.45,1393.2,2024-11-12,2024-11-24,2024-11-26,12,ROAD,238.68,False,DELIVERED
PO-000594,PRD-00040,SUP-006,WH-001,240,6.52,1564.8,2024-12-31,2025-01-12,2025-01-15,12,ROAD,265.2,False,DELIVERED
PO-000595,PRD-00040,SUP-006,WH-001,120,6.27,752.4,2025-02-17,2025-03-03,2025-03-05,14,ROAD,132.6,False,DELIVERED
PO-000596,PRD-00040,SUP-006,WH-002,144,6.42,924.48,2025-04-05,2025-04-20,2025-04-21,15,ROAD,159.12,False,DELIVERED
PO-000597,PRD-00040,SUP-006,WH-001,168,6.45,1083.6,2025-05-16,2025-05-26,2025-05-27,10,ROAD,185.64,False,DELIVERED
PO-000598,PRD-00040,SUP-006,WH-002,168,6.42,1078.56,2025-06-30,2025-07-15,2025-07-14,15,ROAD,185.64,False,DELIVERED
PO-000599,PRD-00040,SUP-006,WH-002,168,6.3,1058.4,2025-08-18,2025-08-29,2025-09-01,11,ROAD,185.64,False,DELIVERED
PO-000600,PRD-00040,SUP-006,WH-003,168,6.26,1051.68,2025-09-30,2025-10-16,2025-10-18,16,ROAD,185.64,False,DELIVERED
PO-000601,PRD-00040,SUP-006,WH-002,216,6.23,1345.68,2025-11-13,2025-11-28,2025-11-29,15,ROAD,238.68,False,DELIVERED
PO-000602,PRD-00040,SUP-006,WH-001,240,6.32,1516.8,2025-12-26,2026-01-07,2026-01-06,12,ROAD,265.2,False,IN_TRANSIT
PO-000603,PRD-00041,SUP-004,WH-002,48,18.02,864.96,2024-01-12,2024-02-09,2024-02-12,28,SEA,13.92,False,DELIVERED
PO-000604,PRD-00041,SUP-004,WH-002,48,17.6,844.8,2024-02-13,2024-03-21,2024-03-23,37,AIR,13.92,True,DELIVERED
PO-000605,PRD-00041,SUP-004,WH-002,48,18.48,887.04,2024-03-13,2024-04-02,2024-04-01,20,SEA,13.92,False,DELIVERED
PO-000606,PRD-00041,SUP-004,WH-002,96,17.33,1663.68,2024-04-10,2024-05-01,2024-05-04,21,SEA,27.84,False,DELIVERED
PO-000607,PRD-00041,SUP-004,WH-001,96,18.4,1766.4,2024-05-09,2024-06-10,2024-06-10,32,AIR,27.84,True,DELIVERED
PO-000608,PRD-00041,SUP-004,WH-002,96,17.74,1703.04,2024-06-07,2024-06-30,2024-06-30,23,SEA,27.84,False,DELIVERED
PO-000609,PRD-00041,SUP-004,WH-003,96,18.14,1741.44,2024-07-11,2024-08-10,2024-08-10,30,SEA,27.84,False,DELIVERED
PO-000610,PRD-00041,SUP-004,WH-002,96,17.88,1716.48,2024-08-06,2024-09-01,2024-09-04,26,SEA,27.84,False,DELIVERED
PO-000611,PRD-00041,SUP-004,WH-001,96,18.11,1738.56,2024-09-07,2024-10-06,2024-10-07,29,SEA,27.84,False,DELIVERED
PO-000612,PRD-00041,SUP-004,WH-002,96,18.47,1773.12,2024-10-07,2024-10-28,2024-10-30,21,SEA,27.84,False,DELIVERED
PO-000613,PRD-00041,SUP-004,WH-001,96,17.63,1692.48,2024-11-03,2024-11-28,2024-11-30,25,SEA,27.84,False,DELIVERED
PO-000614,PRD-00041,SUP-004,WH-001,96,18.22,1749.12,2024-11-30,2024-12-27,2024-12-27,27,SEA,27.84,False,DELIVERED
PO-000615,PRD-00041,SUP-004,WH-002,96,17.65,1694.4,2024-12-29,2025-01-24,2025-01-26,26,SEA,27.84,False,DELIVERED
PO-000616,PRD-00041,SUP-004,WH-001,48,18.76,900.48,2025-01-24,2025-02-26,2025-02-28,33,SEA,13.92,False,DELIVERED
PO-000617,PRD-00041,SUP-004,WH-002,48,18.0,864.0,2025-02-24,2025-03-16,2025-03-19,20,SEA,13.92,False,DELIVERED
PO-000618,PRD-00041,SUP-004,WH-001,48,18.56,890.88,2025-03-29,2025-04-23,2025-04-26,25,SEA,13.92,False,DELIVERED
PO-000619,PRD-00041,SUP-004,WH-001,96,17.82,1710.72,2025-04-25,2025-05-15,2025-05-14,20,SEA,27.84,False,DELIVERED
PO-000620,PRD-00041,SUP-004,WH-002,96,18.42,1768.32,2025-05-25,2025-06-18,2025-06-20,24,SEA,27.84,False,DELIVERED
PO-000621,PRD-00041,SUP-004,WH-001,96,17.8,1708.8,2025-06-28,2025-07-30,2025-07-31,32,AIR,27.84,True,DELIVERED
PO-000622,PRD-00041,SUP-004,WH-001,96,18.86,1810.56,2025-08-02,2025-08-25,2025-08-24,23,SEA,27.84,False,DELIVERED
PO-000623,PRD-00041,SUP-004,WH-002,96,18.46,1772.16,2025-09-06,2025-10-20,2025-10-22,44,AIR,27.84,True,DELIVERED
PO-000624,PRD-00041,SUP-004,WH-001,96,17.71,1700.16,2025-10-06,2025-10-27,2025-10-29,21,SEA,27.84,False,DELIVERED
PO-000625,PRD-00041,SUP-004,WH-003,96,18.38,1764.48,2025-11-02,2025-11-25,2025-11-26,23,SEA,27.84,False,DELIVERED
PO-000626,PRD-00041,SUP-004,WH-001,96,18.29,1755.84,2025-12-05,2026-01-05,2026-01-05,31,AIR,27.84,True,IN_TRANSIT
PO-000627,PRD-00042,SUP-006,WH-001,48,20.09,964.32,2024-01-23,2024-02-04,2024-02-07,12,ROAD,62.69,False,DELIVERED
PO-000628,PRD-00042,SUP-006,WH-001,48,19.93,956.64,2024-02-25,2024-03-11,2024-03-11,15,ROAD,62.69,False,DELIVERED
PO-000629,PRD-00042,SUP-006,WH-001,60,20.66,1239.6,2024-03-24,2024-04-04,2024-04-05,11,ROAD,78.36,False,DELIVERED
PO-000630,PRD-00042,SUP-006,WH-003,60,20.06,1203.6,2024-04-18,2024-05-02,2024-05-03,14,ROAD,78.36,False,DELIVERED
PO-000631,PRD-00042,SUP-006,WH-003,60,20.13,1207.8,2024-05-13,2024-05-25,2024-05-24,12,ROAD,78.36,False,DELIVERED
PO-000632,PRD-00042,SUP-006,WH-002,60,20.78,1246.8,2024-06-09,2024-06-24,2024-06-26,15,ROAD,78.36,False,DELIVERED
PO-000633,PRD-00042,SUP-006,WH-002,72,20.66,1487.52,2024-07-09,2024-07-20,2024-07-21,11,ROAD,94.03,False,DELIVERED
PO-000634,PRD-00042,SUP-006,WH-002,60,19.99,1199.4,2024-08-11,2024-08-24,2024-08-25,13,ROAD,78.36,False,DELIVERED
PO-000635,PRD-00042,SUP-006,WH-001,60,20.34,1220.4,2024-09-12,2024-09-22,2024-09-23,10,ROAD,78.36,False,DELIVERED
PO-000636,PRD-00042,SUP-006,WH-002,72,20.33,1463.76,2024-10-16,2024-10-29,2024-11-01,13,ROAD,94.03,False,DELIVERED
PO-000637,PRD-00042,SUP-006,WH-003,84,19.68,1653.12,2024-11-15,2024-11-25,2024-11-25,10,ROAD,109.7,False,DELIVERED
PO-000638,PRD-00042,SUP-006,WH-003,96,20.92,2008.32,2024-12-19,2025-01-06,2025-01-09,18,ROAD,125.38,False,DELIVERED
PO-000639,PRD-00042,SUP-006,WH-003,48,20.0,960.0,2025-01-14,2025-01-30,2025-01-30,16,ROAD,62.69,False,DELIVERED
PO-000640,PRD-00042,SUP-006,WH-003,48,19.69,945.12,2025-02-14,2025-02-28,2025-02-28,14,ROAD,62.69,False,DELIVERED
PO-000641,PRD-00042,SUP-006,WH-003,60,20.18,1210.8,2025-03-19,2025-04-01,2025-03-31,13,ROAD,78.36,False,DELIVERED
PO-000642,PRD-00042,SUP-006,WH-002,60,19.94,1196.4,2025-04-16,2025-04-28,2025-04-28,12,ROAD,78.36,False,DELIVERED
PO-000643,PRD-00042,SUP-006,WH-003,60,20.55,1233.0,2025-05-19,2025-06-08,2025-06-10,20,ROAD,78.36,False,DELIVERED
PO-000644,PRD-00042,SUP-006,WH-003,60,19.7,1182.0,2025-06-19,2025-07-12,2025-07-11,23,ROAD,78.36,False,DELIVERED
PO-000645,PRD-00042,SUP-006,WH-002,72,21.05,1515.6,2025-07-24,2025-08-07,2025-08-09,14,ROAD,94.03,False,DELIVERED
PO-000646,PRD-00042,SUP-006,WH-003,60,20.14,1208.4,2025-08-19,2025-09-01,2025-09-01,13,ROAD,78.36,False,DELIVERED
PO-000647,PRD-00042,SUP-006,WH-002,60,20.3,1218.0,2025-09-21,2025-10-02,2025-10-02,11,ROAD,78.36,False,DELIVERED
PO-000648,PRD-00042,SUP-006,WH-002,72,20.25,1458.0,2025-10-23,2025-11-02,2025-11-02,10,ROAD,94.03,False,DELIVERED
PO-000649,PRD-00042,SUP-006,WH-001,84,20.13,1690.92,2025-11-17,2025-11-27,2025-11-29,10,ROAD,109.7,False,DELIVERED
PO-000650,PRD-00042,SUP-006,WH-001,96,20.51,1968.96,2025-12-12,2025-12-27,2025-12-30,15,ROAD,125.38,False,DELIVERED
PO-000651,PRD-00043,SUP-007,WH-002,100,10.1,1010.0,2024-01-13,2024-01-27,2024-01-29,14,AIR,80.6,False,DELIVERED
PO-000652,PRD-00043,SUP-007,WH-002,100,10.38,1038.0,2024-02-10,2024-02-29,2024-03-01,19,AIR,80.6,False,DELIVERED
PO-000653,PRD-00043,SUP-007,WH-001,100,10.2,1020.0,2024-03-11,2024-03-27,2024-03-28,16,AIR,80.6,False,DELIVERED
PO-000654,PRD-00043,SUP-007,WH-002,100,10.17,1017.0,2024-04-11,2024-04-29,2024-04-28,18,AIR,80.6,False,DELIVERED
PO-000655,PRD-00043,SUP-007,WH-002,200,10.21,2042.0,2024-05-09,2024-06-12,2024-06-11,34,SEA,161.2,True,DELIVERED
PO-000656,PRD-00043,SUP-007,WH-003,200,10.01,2002.0,2024-06-05,2024-06-19,2024-06-20,14,AIR,161.2,False,DELIVERED
PO-000657,PRD-00043,SUP-007,WH-002,200,9.62,1924.0,2024-07-10,2024-08-07,2024-08-06,28,AIR,161.2,False,DELIVERED
PO-000658,PRD-00043,SUP-007,WH-003,200,10.18,2036.0,2024-08-06,2024-08-22,2024-08-24,16,AIR,161.2,False,DELIVERED
PO-000659,PRD-00043,SUP-007,WH-003,200,10.16,2032.0,2024-09-05,2024-09-25,2024-09-27,20,AIR,161.2,False,DELIVERED
PO-000660,PRD-00043,SUP-007,WH-002,200,10.01,2002.0,2024-10-05,2024-10-21,2024-10-21,16,AIR,161.2,False,DELIVERED
PO-000661,PRD-00043,SUP-007,WH-003,200,10.1,2020.0,2024-10-30,2024-11-18,2024-11-17,19,AIR,161.2,False,DELIVERED
PO-000662,PRD-00043,SUP-007,WH-003,200,9.93,1986.0,2024-12-02,2024-12-16,2024-12-19,14,AIR,161.2,False,DELIVERED
PO-000663,PRD-00043,SUP-007,WH-003,200,9.65,1930.0,2024-12-30,2025-01-17,2025-01-17,18,AIR,161.2,False,DELIVERED
PO-000664,PRD-00043,SUP-007,WH-002,100,9.64,964.0,2025-02-02,2025-02-24,2025-02-26,22,AIR,80.6,False,DELIVERED
PO-000665,PRD-00043,SUP-007,WH-001,100,10.27,1027.0,2025-02-27,2025-03-18,2025-03-18,19,AIR,80.6,False,DELIVERED
PO-000666,PRD-00043,SUP-007,WH-002,100,9.99,999.0,2025-03-31,2025-04-22,2025-04-21,22,AIR,80.6,False,DELIVERED
PO-000667,PRD-00043,SUP-007,WH-002,100,9.99,999.0,2025-04-25,2025-05-26,2025-05-28,31,AIR,80.6,False,DELIVERED
PO-000668,PRD-00043,SUP-007,WH-003,200,9.92,1984.0,2025-05-24,2025-06-09,2025-06-11,16,AIR,161.2,False,DELIVERED
PO-000669,PRD-00043,SUP-007,WH-002,200,9.9,1980.0,2025-06-25,2025-07-11,2025-07-11,16,AIR,161.2,False,DELIVERED
PO-000670,PRD-00043,SUP-007,WH-002,200,9.74,1948.0,2025-07-26,2025-08-09,2025-08-08,14,AIR,161.2,False,DELIVERED
PO-000671,PRD-00043,SUP-007,WH-002,200,10.21,2042.0,2025-08-27,2025-09-22,2025-09-22,26,AIR,161.2,False,DELIVERED
PO-000672,PRD-00043,SUP-007,WH-002,200,10.2,2040.0,2025-09-23,2025-10-17,2025-10-20,24,AIR,161.2,False,DELIVERED
PO-000673,PRD-00043,SUP-007,WH-001,200,10.0,2000.0,2025-10-24,2025-11-24,2025-11-27,31,AIR,161.2,False,DELIVERED
PO-000674,PRD-00043,SUP-007,WH-002,200,9.87,1974.0,2025-11-25,2025-12-09,2025-12-11,14,AIR,161.2,False,DELIVERED
PO-000675,PRD-00043,SUP-007,WH-003,200,10.17,2034.0,2025-12-21,2026-01-15,2026-01-17,25,SEA,161.2,True,IN_TRANSIT
PO-000676,PRD-00044,SUP-004,WH-002,48,27.41,1315.68,2024-01-07,2024-02-01,2024-02-03,25,SEA,39.79,False,DELIVERED
PO-000677,PRD-00044,SUP-004,WH-003,48,27.77,1332.96,2024-02-11,2024-03-03,2024-03-05,21,SEA,39.79,False,DELIVERED
PO-000678,PRD-00044,SUP-004,WH-001,48,27.32,1311.36,2024-03-13,2024-04-09,2024-04-09,27,SEA,39.79,False,DELIVERED
PO-000679,PRD-00044,SUP-004,WH-003,48,27.24,1307.52,2024-04-11,2024-05-01,2024-04-30,20,SEA,39.79,False,DELIVERED
PO-000680,PRD-00044,SUP-004,WH-001,48,27.66,1327.68,2024-05-07,2024-06-20,2024-06-20,44,SEA,39.79,False,DELIVERED
PO-000681,PRD-00044,SUP-004,WH-001,72,27.78,2000.16,2024-06-02,2024-06-24,2024-06-24,22,SEA,59.69,False,DELIVERED
PO-000682,PRD-00044,SUP-004,WH-003,72,27.37,1970.64,2024-07-02,2024-07-26,2024-07-27,24,SEA,59.69,False,DELIVERED
PO-000683,PRD-00044,SUP-004,WH-001,72,26.96,1941.12,2024-07-28,2024-08-24,2024-08-24,27,SEA,59.69,False,DELIVERED
PO-000684,PRD-00044,SUP-004,WH-001,72,27.41,1973.52,2024-08-28,2024-09-24,2024-09-26,27,SEA,59.69,False,DELIVERED
PO-000685,PRD-00044,SUP-004,WH-003,48,27.04,1297.92,2024-09-29,2024-10-30,2024-10-31,31,SEA,39.79,False,DELIVERED
PO-000686,PRD-00044,SUP-004,WH-002,72,27.01,1944.72,2024-11-03,2024-11-27,2024-11-26,24,SEA,59.69,False,DELIVERED
PO-000687,PRD-00044,SUP-004,WH-002,96,27.82,2670.72,2024-12-01,2024-12-23,2024-12-25,22,SEA,79.58,False,DELIVERED
PO-000688,PRD-00044,SUP-004,WH-003,96,28.06,2693.76,2024-12-27,2025-01-16,2025-01-18,20,SEA,79.58,False,DELIVERED
PO-000689,PRD-00044,SUP-004,WH-003,48,27.28,1309.44,2025-01-23,2025-02-15,2025-02-16,23,SEA,39.79,False,DELIVERED
PO-000690,PRD-00044,SUP-004,WH-002,48,26.98,1295.04,2025-02-27,2025-03-20,2025-03-19,21,SEA,39.79,False,DELIVERED
PO-000691,PRD-00044,SUP-004,WH-003,48,27.23,1307.04,2025-03-28,2025-04-22,2025-04-22,25,SEA,39.79,False,DELIVERED
PO-000692,PRD-00044,SUP-004,WH-001,48,28.0,1344.0,2025-04-28,2025-05-30,2025-05-29,32,AIR,39.79,True,DELIVERED
PO-000693,PRD-00044,SUP-004,WH-001,48,27.0,1296.0,2025-05-23,2025-06-23,2025-06-25,31,AIR,39.79,True,DELIVERED
PO-000694,PRD-00044,SUP-004,WH-002,72,27.42,1974.24,2025-06-24,2025-07-14,2025-07-14,20,SEA,59.69,False,DELIVERED
PO-000695,PRD-00044,SUP-004,WH-003,72,26.57,1913.04,2025-07-26,2025-08-25,2025-08-27,30,SEA,59.69,False,DELIVERED
PO-000696,PRD-00044,SUP-004,WH-001,72,26.57,1913.04,2025-08-27,2025-09-28,2025-09-30,32,SEA,59.69,False,DELIVERED
PO-000697,PRD-00044,SUP-004,WH-003,48,26.57,1275.36,2025-09-22,2025-10-12,2025-10-15,20,SEA,39.79,False,DELIVERED
PO-000698,PRD-00044,SUP-004,WH-001,72,27.81,2002.32,2025-10-18,2025-11-11,2025-11-12,24,SEA,59.69,False,DELIVERED
PO-000699,PRD-00044,SUP-004,WH-003,72,27.22,1959.84,2025-11-21,2025-12-18,2025-12-18,27,SEA,59.69,False,DELIVERED
PO-000700,PRD-00044,SUP-004,WH-002,96,27.3,2620.8,2025-12-23,2026-01-15,2026-01-17,23,SEA,79.58,False,IN_TRANSIT
PO-000701,PRD-00045,SUP-007,WH-002,54,18.19,982.26,2024-01-13,2024-01-27,2024-01-27,14,AIR,51.3,False,DELIVERED
PO-000702,PRD-00045,SUP-007,WH-001,60,17.88,1072.8,2024-02-12,2024-02-27,2024-03-01,15,AIR,57.0,False,DELIVERED
PO-000703,PRD-00045,SUP-007,WH-003,66,18.44,1217.04,2024-03-08,2024-03-28,2024-03-27,20,AIR,62.7,False,DELIVERED
PO-000704,PRD-00045,SUP-007,WH-001,72,18.03,1298.16,2024-04-06,2024-04-26,2024-04-29,20,AIR,68.4,False,DELIVERED
PO-000705,PRD-00045,SUP-007,WH-002,72,18.31,1318.32,2024-05-08,2024-05-25,2024-05-25,17,AIR,68.4,False,DELIVERED
PO-000706,PRD-00045,SUP-007,WH-001,78,17.7,1380.6,2024-06-11,2024-06-28,2024-06-29,17,AIR,74.1,False,DELIVERED
PO-000707,PRD-00045,SUP-007,WH-002,78,17.98,1402.44,2024-07-10,2024-08-02,2024-08-04,23,AIR,74.1,False,DELIVERED
PO-000708,PRD-00045,SUP-007,WH-001,78,18.66,1455.48,2024-08-08,2024-09-09,2024-09-09,32,SEA,74.1,True,DELIVERED
PO-000709,PRD-00045,SUP-007,WH-002,72,18.03,1298.16,2024-09-11,2024-10-04,2024-10-06,23,AIR,68.4,False,DELIVERED
PO-000710,PRD-00045,SUP-007,WH-002,78,17.76,1385.28,2024-10-09,2024-11-05,2024-11-05,27,AIR,74.1,False,DELIVERED
PO-000711,PRD-00045,SUP-007,WH-002,96,18.71,1796.16,2024-11-04,2024-11-23,2024-11-22,19,AIR,91.2,False,DELIVERED
PO-000712,PRD-00045,SUP-007,WH-002,108,17.73,1914.84,2024-12-06,2025-01-07,2025-01-09,32,AIR,102.6,False,DELIVERED
PO-000713,PRD-00045,SUP-007,WH-002,54,17.96,969.84,2025-01-01,2025-01-18,2025-01-20,17,AIR,51.3,False,DELIVERED
PO-000714,PRD-00045,SUP-007,WH-002,54,18.6,1004.4,2025-01-26,2025-02-23,2025-02-26,28,AIR,51.3,False,DELIVERED
PO-000715,PRD-00045,SUP-007,WH-002,66,18.27,1205.82,2025-03-01,2025-04-07,2025-04-07,37,SEA,62.7,True,DELIVERED
PO-000716,PRD-00045,SUP-007,WH-001,66,18.51,1221.66,2025-03-28,2025-04-15,2025-04-15,18,AIR,62.7,False,DELIVERED
PO-000717,PRD-00045,SUP-007,WH-002,72,18.63,1341.36,2025-05-02,2025-05-24,2025-05-23,22,AIR,68.4,False,DELIVERED
PO-000718,PRD-00045,SUP-007,WH-002,78,17.88,1394.64,2025-06-04,2025-06-27,2025-06-29,23,AIR,74.1,False,DELIVERED
PO-000719,PRD-00045,SUP-007,WH-003,78,17.36,1354.08,2025-07-04,2025-07-30,2025-07-30,26,AIR,74.1,False,DELIVERED
PO-000720,PRD-00045,SUP-007,WH-003,78,18.03,1406.34,2025-08-08,2025-08-22,2025-08-23,14,AIR,74.1,False,DELIVERED
PO-000721,PRD-00045,SUP-007,WH-003,72,18.1,1303.2,2025-09-07,2025-09-27,2025-09-27,20,AIR,68.4,False,DELIVERED
PO-000722,PRD-00045,SUP-007,WH-001,78,18.47,1440.66,2025-10-07,2025-10-23,2025-10-24,16,AIR,74.1,False,DELIVERED
PO-000723,PRD-00045,SUP-007,WH-002,96,18.27,1753.92,2025-11-06,2025-12-06,2025-12-08,30,AIR,91.2,False,DELIVERED
PO-000724,PRD-00045,SUP-007,WH-001,108,18.81,2031.48,2025-12-01,2025-12-17,2025-12-18,16,AIR,102.6,False,DELIVERED
PO-000725,PRD-00046,SUP-008,WH-001,120,6.53,783.6,2024-01-03,2024-01-05,2024-01-05,2,ROAD,219.36,False,DELIVERED
PO-000726,PRD-00046,SUP-008,WH-003,144,6.68,961.92,2024-03-04,2024-03-06,2024-03-06,2,ROAD,263.23,False,DELIVERED
PO-000727,PRD-00046,SUP-008,WH-003,144,6.82,982.08,2024-05-07,2024-05-10,2024-05-12,3,ROAD,263.23,False,DELIVERED
PO-000728,PRD-00046,SUP-008,WH-001,168,6.43,1080.24,2024-07-02,2024-07-04,2024-07-06,2,ROAD,307.1,False,DELIVERED
PO-000729,PRD-00046,SUP-008,WH-003,168,6.6,1108.8,2024-08-27,2024-08-29,2024-08-30,2,ROAD,307.1,False,DELIVERED
PO-000730,PRD-00046,SUP-008,WH-001,168,6.67,1120.56,2024-10-22,2024-10-25,2024-10-26,3,ROAD,307.1,False,DELIVERED
PO-000731,PRD-00046,SUP-008,WH-002,216,6.55,1414.8,2024-12-20,2024-12-22,2024-12-24,2,ROAD,394.85,False,DELIVERED
PO-000732,PRD-00046,SUP-008,WH-001,120,6.77,812.4,2025-02-16,2025-02-18,2025-02-19,2,ROAD,219.36,False,DELIVERED
PO-000733,PRD-00046,SUP-008,WH-002,144,6.74,970.56,2025-04-14,2025-04-16,2025-04-19,2,ROAD,263.23,False,DELIVERED
