snapshot_date,product_id,warehouse_id,stock_on_hand,stock_cover_days,avg_daily_demand,is_stock_out,is_slow_mover,is_at_risk,stock_value_gbp,abc_class
2025-08-01,PRD-00047,WH-001,249,49.7,5.01,False,False,False,908.85,C
2025-08-01,PRD-00048,WH-001,1145,121.0,9.46,False,False,False,5576.15,B
2025-08-01,PRD-00049,WH-003,703,89.4,7.86,False,False,False,7444.77,A
2025-08-01,PRD-00050,WH-002,41,5.2,7.93,False,False,True,407.95,A
2025-09-01,PRD-00001,WH-001,0,0.0,8.47,True,False,False,0.0,B
2025-09-01,PRD-00002,WH-003,414,80.3,5.15,False,False,False,1337.22,C
2025-09-01,PRD-00003,WH-003,0,0.0,8.98,True,False,False,0.0,B
2025-09-01,PRD-00004,WH-002,0,0.0,6.15,True,False,False,0.0,A
2025-09-01,PRD-00005,WH-002,203,28.8,7.05,False,False,False,1138.83,B
2025-09-01,PRD-00006,WH-002,211,39.7,5.32,False,False,False,1633.14,B
2025-09-01,PRD-00007,WH-001,263,38.7,6.79,False,False,False,2745.72,A
2025-09-01,PRD-00008,WH-001,289,63.3,4.57,False,False,False,1083.75,C
2025-09-01,PRD-00009,WH-003,1075,132.4,8.12,False,False,False,5192.25,B
2025-09-01,PRD-00010,WH-003,427,69.0,6.19,False,False,False,1148.63,C
2025-09-01,PRD-00011,WH-002,1148,205.7,5.58,False,False,False,15027.32,A
2025-09-01,PRD-00012,WH-003,838,90.7,9.24,False,False,False,6972.16,A
2025-09-01,PRD-00013,WH-002,0,0.0,7.89,True,False,False,0.0,A
2025-09-01,PRD-00014,WH-001,109,11.5,9.48,False,False,True,813.14,A
2025-09-01,PRD-00015,WH-001,783,112.0,6.99,False,True,False,1918.35,C
2025-09-01,PRD-00016,WH-003,774,106.0,7.3,False,False,False,3266.28,B
2025-09-01,PRD-00017,WH-001,0,0.0,4.68,True,False,False,0.0,A
2025-09-01,PRD-00018,WH-002,0,0.0,4.18,True,False,False,0.0,A
2025-09-01,PRD-00019,WH-002,220,43.6,5.05,False,False,False,539.0,C
2025-09-01,PRD-00020,WH-002,0,0.0,7.63,True,False,False,0.0,A
2025-09-01,PRD-00021,WH-003,189,33.2,5.7,False,False,False,1882.44,A
2025-09-01,PRD-00022,WH-002,756,183.0,4.13,False,True,False,2010.96,C
2025-09-01,PRD-00023,WH-001,0,0.0,6.69,True,False,False,0.0,B
2025-09-01,PRD-00024,WH-003,75,14.2,5.27,False,False,False,457.5,B
2025-09-01,PRD-00025,WH-003,522,73.0,7.15,False,False,False,4311.72,A
2025-09-01,PRD-00026,WH-002,103,18.8,5.48,False,False,False,1231.88,A
2025-09-01,PRD-00027,WH-001,445,91.8,4.85,False,False,False,4957.3,A
2025-09-01,PRD-00028,WH-001,432,50.3,8.59,False,False,False,3343.68,A
2025-09-01,PRD-00029,WH-002,23,5.2,4.46,False,False,False,85.1,C
2025-09-01,PRD-00030,WH-001,13,1.5,8.88,False,False,True,95.03,A
2025-09-01,PRD-00031,WH-001,0,0.0,6.44,True,False,False,0.0,B
2025-09-01,PRD-00032,WH-002,876,92.4,9.48,False,True,False,1401.6,C
2025-09-01,PRD-00033,WH-001,0,0.0,8.03,True,False,False,0.0,A
2025-09-01,PRD-00034,WH-002,254,46.1,5.51,False,False,False,655.32,C
2025-09-01,PRD-00035,WH-002,287,36.0,7.97,False,False,False,2542.82,A
2025-09-01,PRD-00036,WH-002,523,86.2,6.07,False,False,False,3253.06,B
2025-09-01,PRD-00037,WH-002,0,0.0,6.44,True,False,False,0.0,B
2025-09-01,PRD-00038,WH-001,431,160.5,2.68,False,False,False,8163.14,A
2025-09-01,PRD-00039,WH-003,180,86.1,2.09,False,False,False,4948.2,A
2025-09-01,PRD-00040,WH-001,148,22.6,6.55,False,False,False,941.28,A
2025-09-01,PRD-00041,WH-001,343,128.7,2.66,False,False,False,6184.29,A
2025-09-01,PRD-00042,WH-003,162,77.5,2.09,False,False,False,3295.08,A
2025-09-01,PRD-00043,WH-001,457,87.2,5.24,False,False,False,4570.0,A
2025-09-01,PRD-00044,WH-001,184,91.0,2.02,False,False,False,5015.84,A
2025-09-01,PRD-00045,WH-002,93,38.1,2.44,False,False,False,1687.95,A
2025-09-01,PRD-00046,WH-003,0,0.0,6.33,True,False,False,0.0,B
2025-09-01,PRD-00047,WH-002,0,0.0,4.77,True,False,False,0.0,C
2025-09-01,PRD-00048,WH-001,595,66.0,9.01,False,False,False,2897.65,B
2025-09-01,PRD-00049,WH-002,1301,173.8,7.49,False,False,False,13777.59,A
2025-09-01,PRD-00050,WH-001,985,130.5,7.55,False,False,False,9800.75,A
2025-10-01,PRD-00001,WH-002,0,0.0,9.32,True,False,False,0.0,B
2025-10-01,PRD-00002,WH-003,318,56.1,5.67,False,False,False,1027.14,C
2025-10-01,PRD-00003,WH-001,1052,106.5,9.87,False,False,False,4618.28,B
2025-10-01,PRD-00004,WH-002,77,11.4,6.76,False,False,True,957.88,A
2025-10-01,PRD-00005,WH-002,0,0.0,7.76,True,False,False,0.0,B
2025-10-01,PRD-00006,WH-001,255,43.6,5.85,False,False,False,1973.7,B
2025-10-01,PRD-00007,WH-001,807,108.1,7.47,False,False,False,8425.08,A
2025-10-01,PRD-00008,WH-001,658,131.0,5.02,False,True,False,2467.5,C
2025-10-01,PRD-00009,WH-001,348,39.0,8.93,False,False,False,1680.84,B
2025-10-01,PRD-00010,WH-003,338,49.6,6.81,False,False,False,909.22,C
2025-10-01,PRD-00011,WH-001,1031,168.0,6.14,False,False,False,13495.79,A
2025-10-01,PRD-00012,WH-003,0,0.0,10.16,True,False,False,0.0,A
2025-10-01,PRD-00013,WH-003,226,26.0,8.68,False,False,False,2140.22,A
2025-10-01,PRD-00014,WH-001,127,12.2,10.43,False,False,True,947.42,A
2025-10-01,PRD-00015,WH-001,338,43.9,7.69,False,False,False,828.1,C
2025-10-01,PRD-00016,WH-001,0,0.0,8.03,True,False,False,0.0,B
2025-10-01,PRD-00017,WH-001,0,0.0,5.15,True,False,False,0.0,A
2025-10-01,PRD-00018,WH-001,0,0.0,4.6,True,False,False,0.0,A
2025-10-01,PRD-00019,WH-001,200,36.0,5.56,False,False,False,490.0,C
2025-10-01,PRD-00020,WH-003,403,48.0,8.39,False,False,False,3211.91,A
2025-10-01,PRD-00021,WH-002,301,48.0,6.27,False,False,False,2997.96,A
2025-10-01,PRD-00022,WH-002,572,125.8,4.55,False,True,False,1521.52,C
2025-10-01,PRD-00023,WH-001,0,0.0,7.36,True,False,False,0.0,B
2025-10-01,PRD-00024,WH-002,432,74.5,5.8,False,False,False,2635.2,B
2025-10-01,PRD-00025,WH-003,431,54.8,7.86,False,False,False,3560.06,A
2025-10-01,PRD-00026,WH-002,75,12.4,6.03,False,False,True,897.0,A
2025-10-01,PRD-00027,WH-002,374,70.2,5.33,False,False,False,4166.36,A
2025-10-01,PRD-00028,WH-001,1222,129.4,9.45,False,False,False,9458.28,A
2025-10-01,PRD-00029,WH-001,211,43.0,4.91,False,False,False,780.7,C
2025-10-01,PRD-00030,WH-003,228,23.3,9.77,False,False,False,1666.68,A
2025-10-01,PRD-00031,WH-002,294,41.5,7.08,False,False,False,1611.12,B
2025-10-01,PRD-00032,WH-003,699,67.0,10.43,False,False,False,1118.4,C
2025-10-01,PRD-00033,WH-002,486,55.0,8.83,False,False,False,4131.0,A
2025-10-01,PRD-00034,WH-003,164,27.1,6.06,False,False,False,423.12,C
2025-10-01,PRD-00035,WH-002,230,26.2,8.77,False,False,False,2037.8,A
2025-10-01,PRD-00036,WH-001,0,0.0,6.67,True,False,False,0.0,B
2025-10-01,PRD-00037,WH-001,410,57.9,7.08,False,False,False,2484.6,B
2025-10-01,PRD-00038,WH-003,477,161.5,2.95,False,False,False,9034.38,A
2025-10-01,PRD-00039,WH-003,402,174.7,2.3,False,False,False,11050.98,A
2025-10-01,PRD-00040,WH-003,496,68.8,7.21,False,False,False,3154.56,A
2025-10-01,PRD-00041,WH-002,245,83.6,2.93,False,False,False,4417.35,A
2025-10-01,PRD-00042,WH-001,0,0.0,2.3,True,False,False,0.0,A
2025-10-01,PRD-00043,WH-001,190,33.0,5.76,False,False,False,1900.0,A
2025-10-01,PRD-00044,WH-003,138,62.0,2.23,False,False,False,3761.88,A
2025-10-01,PRD-00045,WH-003,219,81.5,2.69,False,False,False,3974.85,A
2025-10-01,PRD-00046,WH-002,213,30.6,6.96,False,False,False,1399.41,B
2025-10-01,PRD-00047,WH-003,505,96.2,5.25,False,True,False,1843.25,C
2025-10-01,PRD-00048,WH-001,377,38.0,9.91,False,False,False,1835.99,B
2025-10-01,PRD-00049,WH-003,985,119.6,8.24,False,False,False,10431.15,A
2025-10-01,PRD-00050,WH-001,1094,131.7,8.31,False,False,False,10885.3,A
2025-11-01,PRD-00001,WH-003,575,50.3,11.44,False,False,False,2846.25,B
2025-11-01,PRD-00002,WH-003,530,76.2,6.96,False,False,False,1711.9,C
2025-11-01,PRD-00003,WH-003,0,0.0,12.12,True,False,False,0.0,B
2025-11-01,PRD-00004,WH-003,621,74.8,8.3,False,False,False,7725.24,A
2025-11-01,PRD-00005,WH-003,367,38.5,9.52,False,False,False,2058.87,B
2025-11-01,PRD-00006,WH-003,586,81.6,7.18,False,False,False,4535.64,B
2025-11-01,PRD-00007,WH-002,465,50.7,9.16,False,False,False,4854.6,A
2025-11-01,PRD-00008,WH-002,359,58.2,6.16,False,False,False,1346.25,C
2025-11-01,PRD-00009,WH-002,0,0.0,10.96,True,False,False,0.0,B
2025-11-01,PRD-00010,WH-001,371,44.4,8.36,False,False,False,997.99,C
2025-11-01,PRD-00011,WH-002,948,125.9,7.53,False,False,False,12409.32,A
2025-11-01,PRD-00012,WH-001,0,37.2,12.47,True,False,False,0.0,A
2025-11-01,PRD-00013,WH-003,0,0.0,10.66,True,False,False,0.0,A
2025-11-01,PRD-00014,WH-003,666,52.0,12.8,False,False,False,4968.36,A
2025-11-01,PRD-00015,WH-003,13,1.4,9.44,False,False,False,31.85,C
2025-11-01,PRD-00016,WH-001,0,0.0,9.85,True,False,False,0.0,B
2025-11-01,PRD-00017,WH-002,855,135.4,6.31,False,False,False,12064.05,A
2025-11-01,PRD-00018,WH-001,0,0.0,5.64,True,False,False,0.0,A
2025-11-01,PRD-00019,WH-002,0,0.0,6.82,True,False,False,0.0,C
2025-11-01,PRD-00020,WH-002,760,73.8,10.3,False,False,False,6057.2,A
2025-11-01,PRD-00021,WH-002,0,0.0,7.69,True,False,False,0.0,A
2025-11-01,PRD-00022,WH-001,300,53.8,5.58,False,False,False,798.0,C
2025-11-01,PRD-00023,WH-003,36,4.0,9.04,False,False,False,152.64,B
2025-11-01,PRD-00024,WH-002,250,35.1,7.12,False,False,False,1525.0,B
2025-11-01,PRD-00025,WH-002,433,44.9,9.65,False,False,False,3576.58,A
2025-11-01,PRD-00026,WH-002,405,54.7,7.4,False,False,False,4843.8,A
2025-11-01,PRD-00027,WH-001,149,22.8,6.54,False,False,False,1659.86,A
2025-11-01,PRD-00028,WH-003,0,0.0,11.59,True,False,False,0.0,A
2025-11-01,PRD-00029,WH-002,0,0.0,6.03,True,False,False,0.0,C
2025-11-01,PRD-00030,WH-003,0,0.0,11.99,True,False,False,0.0,A
2025-11-01,PRD-00031,WH-002,6,0.7,8.69,False,False,False,32.88,B
2025-11-01,PRD-00032,WH-002,595,46.5,12.8,False,False,False,952.0,C
2025-11-01,PRD-00033,WH-003,0,101.9,10.84,True,False,False,0.0,A
2025-11-01,PRD-00034,WH-003,0,0.0,7.44,True,False,False,0.0,C
2025-11-01,PRD-00035,WH-002,353,32.8,10.76,False,False,False,3127.58,A
2025-11-01,PRD-00036,WH-001,353,43.1,8.19,False,False,False,2195.66,B
2025-11-01,PRD-00037,WH-001,802,92.3,8.69,False,False,False,4860.12,B
2025-11-01,PRD-00038,WH-003,693,191.2,3.62,False,False,False,13125.42,A
2025-11-01,PRD-00039,WH-001,401,142.0,2.82,False,False,False,11023.49,A
2025-11-01,PRD-00040,WH-002,0,0.0,8.85,True,False,False,0.0,A
2025-11-01,PRD-00041,WH-001,0,0.0,3.6,True,False,False,0.0,A
2025-11-01,PRD-00042,WH-002,161,57.0,2.82,False,False,False,3274.74,A
2025-11-01,PRD-00043,WH-003,721,101.9,7.07,False,False,False,7210.0,A
2025-11-01,PRD-00044,WH-001,0,0.0,2.73,True,False,False,0.0,A
2025-11-01,PRD-00045,WH-001,5,1.5,3.3,False,False,True,90.75,A
2025-11-01,PRD-00046,WH-001,697,81.6,8.54,False,False,False,4579.29,B
2025-11-01,PRD-00047,WH-003,489,75.9,6.44,False,False,False,1784.85,C
2025-11-01,PRD-00048,WH-002,1190,97.8,12.16,False,False,False,5795.3,B
2025-11-01,PRD-00049,WH-002,0,0.0,10.11,True,False,False,0.0,A
2025-11-01,PRD-00050,WH-001,0,64.3,10.19,True,False,False,0.0,A
2025-12-01,PRD-00001,WH-002,7,0.6,12.71,False,False,False,34.65,B
2025-12-01,PRD-00002,WH-003,699,90.4,7.73,False,True,False,2257.77,C
2025-12-01,PRD-00003,WH-003,301,22.4,13.46,False,False,False,1321.39,B
2025-12-01,PRD-00004,WH-003,0,0.0,9.22,True,False,False,0.0,A
2025-12-01,PRD-00005,WH-003,1287,121.7,10.58,False,False,False,7220.07,B
2025-12-01,PRD-00006,WH-001,34,4.3,7.98,False,False,False,263.16,B
2025-12-01,PRD-00007,WH-003,938,92.1,10.18,False,False,False,9792.72,A
2025-12-01,PRD-00008,WH-003,231,33.7,6.85,False,False,False,866.25,C
2025-12-01,PRD-00009,WH-001,966,79.3,12.18,False,False,False,4665.78,B
2025-12-01,PRD-00010,WH-002,0,0.0,9.29,True,False,False,0.0,C
2025-12-01,PRD-00011,WH-003,859,102.6,8.37,False,False,False,11244.31,A
2025-12-01,PRD-00012,WH-002,1901,137.2,13.86,False,False,False,15816.32,A
2025-12-01,PRD-00013,WH-003,168,14.2,11.84,False,False,False,1590.96,A
2025-12-01,PRD-00014,WH-003,231,16.2,14.23,False,False,False,1723.26,A
2025-12-01,PRD-00015,WH-003,483,46.0,10.49,False,False,False,1183.35,C
2025-12-01,PRD-00016,WH-002,110,10.0,10.95,False,False,False,464.2,B
2025-12-01,PRD-00017,WH-002,0,0.0,7.02,True,False,False,0.0,A
2025-12-01,PRD-00018,WH-002,0,0.0,6.27,True,False,False,0.0,A
2025-12-01,PRD-00019,WH-002,237,31.3,7.58,False,False,False,580.65,C
2025-12-01,PRD-00020,WH-002,876,76.6,11.44,False,False,False,6981.72,A
2025-12-01,PRD-00021,WH-003,487,57.0,8.54,False,False,False,4850.52,A
2025-12-01,PRD-00022,WH-001,0,0.0,6.2,True,False,False,0.0,C
2025-12-01,PRD-00023,WH-003,287,28.6,10.04,False,False,False,1216.88,B
2025-12-01,PRD-00024,WH-002,438,55.4,7.91,False,False,False,2671.8,B
2025-12-01,PRD-00025,WH-003,0,4.1,10.72,True,False,True,0.0,A
2025-12-01,PRD-00026,WH-003,766,93.1,8.23,False,False,False,9161.36,A
2025-12-01,PRD-00027,WH-002,0,0.0,7.27,True,False,False,0.0,A
2025-12-01,PRD-00028,WH-003,0,0.0,12.88,True,False,False,0.0,A
2025-12-01,PRD-00029,WH-003,414,61.8,6.7,False,False,False,1531.8,C
2025-12-01,PRD-00030,WH-001,108,8.1,13.33,False,False,True,789.48,A
2025-12-01,PRD-00031,WH-003,0,0.0,9.65,True,False,False,0.0,B
2025-12-01,PRD-00032,WH-003,460,32.4,14.22,False,False,False,736.0,C
2025-12-01,PRD-00033,WH-003,542,45.0,12.04,False,False,False,4607.0,A
2025-12-01,PRD-00034,WH-002,411,49.7,8.26,False,False,False,1060.38,C
2025-12-01,PRD-00035,WH-002,625,52.3,11.96,False,False,False,5537.5,A
2025-12-01,PRD-00036,WH-003,545,59.9,9.1,False,False,False,3389.9,B
2025-12-01,PRD-00037,WH-001,69,7.1,9.65,False,False,False,418.14,B
2025-12-01,PRD-00038,WH-003,482,119.7,4.03,False,False,False,9129.08,A
2025-12-01,PRD-00039,WH-002,141,44.9,3.14,False,False,False,3876.09,A
2025-12-01,PRD-00040,WH-001,0,54.4,9.83,True,False,False,0.0,A
2025-12-01,PRD-00041,WH-002,355,88.8,4.0,False,False,False,6400.65,A
2025-12-01,PRD-00042,WH-003,134,42.7,3.14,False,False,False,2725.56,A
2025-12-01,PRD-00043,WH-001,0,53.8,7.86,True,False,False,0.0,A
2025-12-01,PRD-00044,WH-003,100,33.0,3.03,False,False,False,2726.0,A
2025-12-01,PRD-00045,WH-003,159,43.4,3.66,False,False,False,2885.85,A
2025-12-01,PRD-00046,WH-003,0,0.0,9.49,True,False,False,0.0,B
2025-12-01,PRD-00047,WH-002,330,46.1,7.16,False,False,False,1204.5,C
2025-12-01,PRD-00048,WH-002,320,23.7,13.51,False,False,False,1558.4,B
2025-12-01,PRD-00049,WH-002,674,60.0,11.23,False,False,False,7137.66,A
2025-12-01,PRD-00050,WH-001,114,10.1,11.33,False,False,True,1134.3,A
